@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute vars_clauses_ratio numeric
@attribute POSNEG_RATIO_CLAUSE_mean numeric
@attribute POSNEG_RATIO_CLAUSE_coeff_variation numeric
@attribute POSNEG_RATIO_CLAUSE_min numeric
@attribute POSNEG_RATIO_CLAUSE_max numeric
@attribute POSNEG_RATIO_CLAUSE_entropy numeric
@attribute VCG_CLAUSE_mean numeric
@attribute VCG_CLAUSE_coeff_variation numeric
@attribute VCG_CLAUSE_min numeric
@attribute VCG_CLAUSE_max numeric
@attribute VCG_CLAUSE_entropy numeric
@attribute UNARY numeric
@attribute BINARYp numeric
@attribute TRINARYp numeric
@attribute VCG_VAR_mean numeric
@attribute VCG_VAR_coeff_variation numeric
@attribute VCG_VAR_min numeric
@attribute VCG_VAR_max numeric
@attribute VCG_VAR_entropy numeric
@attribute POSNEG_RATIO_VAR_mean numeric
@attribute POSNEG_RATIO_VAR_stdev numeric
@attribute POSNEG_RATIO_VAR_min numeric
@attribute POSNEG_RATIO_VAR_max numeric
@attribute POSNEG_RATIO_VAR_entropy numeric
@attribute HORNY_VAR_mean numeric
@attribute HORNY_VAR_coeff_variation numeric
@attribute HORNY_VAR_min numeric
@attribute HORNY_VAR_max numeric
@attribute HORNY_VAR_entropy numeric
@attribute horn_clauses_fraction numeric
@attribute VG_mean numeric
@attribute VG_coeff_variation numeric
@attribute VG_min numeric
@attribute VG_max numeric
@attribute CG_mean numeric
@attribute CG_coeff_variation numeric
@attribute CG_min numeric
@attribute CG_max numeric
@attribute CG_entropy numeric
@attribute cluster_coeff_mean numeric
@attribute cluster_coeff_coeff_variation numeric
@attribute cluster_coeff_min numeric
@attribute cluster_coeff_max numeric
@attribute cluster_coeff_entropy numeric
@attribute DIAMETER_mean numeric
@attribute DIAMETER_coeff_variation numeric
@attribute DIAMETER_min numeric
@attribute DIAMETER_max numeric
@attribute DIAMETER_entropy numeric
@attribute cl_num_mean numeric
@attribute cl_num_coeff_variation numeric
@attribute cl_num_min numeric
@attribute cl_num_max numeric
@attribute cl_num_q90 numeric
@attribute cl_num_q10 numeric
@attribute cl_num_q75 numeric
@attribute cl_num_q25 numeric
@attribute cl_num_q50 numeric
@attribute cl_size_mean numeric
@attribute cl_size_coeff_variation numeric
@attribute cl_size_min numeric
@attribute cl_size_max numeric
@attribute cl_size_q90 numeric
@attribute cl_size_q10 numeric
@attribute cl_size_q75 numeric
@attribute cl_size_q25 numeric
@attribute cl_size_q50 numeric
@attribute SP_bias_mean numeric
@attribute SP_bias_coeff_variation numeric
@attribute SP_bias_min numeric
@attribute SP_bias_max numeric
@attribute SP_bias_q90 numeric
@attribute SP_bias_q10 numeric
@attribute SP_bias_q75 numeric
@attribute SP_bias_q25 numeric
@attribute SP_bias_q50 numeric
@attribute SP_unconstraint_mean numeric
@attribute SP_unconstraint_coeff_variation numeric
@attribute SP_unconstraint_min numeric
@attribute SP_unconstraint_max numeric
@attribute SP_unconstraint_q90 numeric
@attribute SP_unconstraint_q10 numeric
@attribute SP_unconstraint_q75 numeric
@attribute SP_unconstraint_q25 numeric
@attribute SP_unconstraint_q50 numeric
@attribute saps_BestSolution_Mean numeric
@attribute saps_BestSolution_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Mean numeric
@attribute saps_FirstLocalMinStep_CoeffVariance numeric
@attribute saps_FirstLocalMinStep_Median numeric
@attribute saps_FirstLocalMinStep_Q10 numeric
@attribute saps_FirstLocalMinStep_Q90 numeric
@attribute saps_BestAvgImprovement_Mean numeric
@attribute saps_BestAvgImprovement_CoeffVariance numeric
@attribute saps_FirstLocalMinRatio_Mean numeric
@attribute saps_FirstLocalMinRatio_CoeffVariance numeric
@attribute gsat_BestSolution_Mean numeric
@attribute gsat_BestSolution_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Mean numeric
@attribute gsat_FirstLocalMinStep_CoeffVariance numeric
@attribute gsat_FirstLocalMinStep_Median numeric
@attribute gsat_FirstLocalMinStep_Q10 numeric
@attribute gsat_FirstLocalMinStep_Q90 numeric
@attribute gsat_BestAvgImprovement_Mean numeric
@attribute gsat_BestAvgImprovement_CoeffVariance numeric
@attribute gsat_FirstLocalMinRatio_Mean numeric
@attribute gsat_FirstLocalMinRatio_CoeffVariance numeric
@attribute lobjois_mean_depth_over_vars numeric
@attribute lobjois_log_num_nodes_over_vars numeric

@data
./SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,168,1554,126,1386,0.3333,0.1212,0.0909,1,0,1,1,0,0.0447,0.6205,0.0159,0.0952,0.8158,0,0.0909,0.0909,0.0447,0,0.0447,0.0447,0,0.0323,0,0.0323,0.0323,0,0.0231,0,0.0231,0.0231,0,0.7727,0.0902,0,0.0902,0.0902,0.1013,0.6655,0.0216,0.2229,0.8158,0.021,0.7089,0.0065,0.0645,0.8158,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5993,0,0.5992,0.5993,0.5993,0.5993,0.5993,0.5993,0.5993,0.3528,0,0.3528,0.3528,0.3528,0.3528,0.3528,0.3528,0.3528,0,0,28.5016,0.1569,28,23,34,3.2192,0.179,1,0.0007,0,0,28.5513,0.1576,28,23,34,3.2254,0.1778,1,0.0006,0.9998,1
./SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,468,12051,351,11583,0.3333,0.0404,0.0303,1,0,1,1,0,0.0167,0.5919,0.0057,0.0342,0.6811,0,0.0303,0.0303,0.0167,0,0.0167,0.0167,0,0.0103,0,0.0103,0.0103,0,0.0085,0,0.0085,0.0085,0,0.7576,0.0302,0,0.0302,0.0302,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,4202,0,4202,4202,4202,4202,4202,4202,4202,33.9,0,33.9,33.9,33.9,33.9,33.9,33.9,33.9,0.5016,0.0001,0.5015,0.5018,0.5017,0.5015,0.5016,0.5015,0.5016,0.0044,0.0003,0.0043,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.2455,45.3542,87.5941,0.0935,88,77,98,6.8892,0.1353,0.9982,0.0221,0.0046,48.8467,87.4279,0.0958,87,77,98,6.6585,0.1565,0.9987,0.0017,0.9469,0.9962
./SAT11/crafted/mosoi/289/289-unsat-13x32.cnf,1,1664,157664,1248,156000,0.3333,0.0107,0.008,1,0,1,1,0,0.0048,0.5812,0.0016,0.0096,0.6044,0,0.008,0.008,0.0048,0,0.0048,0.0048,0,0.0027,0,0.0027,0.0027,0,0.0024,0,0.0024,0.0024,0,0.752,0.008,0,0.008,0.008,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1099.25,1.0028,422,3755,3255,477,1300,492,608,29.225,0.0742,27.2227,35.8363,30.3565,27.7745,29.7815,28.082,28.5098,0.3481,0.0562,0.2802,0.4917,0.3663,0.3197,0.3609,0.336,0.3544,0,0,0,0,0,0,0,0,0,170.833,0.0071,322.056,0.0476,323.5,301,342,16.5006,0.1436,0.997,0.0009,169.286,0.0121,322.508,0.0507,322,301,343,12.3941,0.3457,0.9969,0.0008,0.6304,0.7139
./SAT11/crafted/mosoi/289/289-unsat-14x34.cnf,1,1904,207536,1428,205632,0.3333,0.0093,0.0069,1,0,1,1,0,0.0042,0.5807,0.0014,0.0084,0.5999,0,0.0069,0.0069,0.0042,0,0.0042,0.0042,0,0.0023,0,0.0023,0.0023,0,0.0021,0,0.0021,0.0021,0,0.7517,0.0069,0,0.0069,0.0069,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1230.4545,0.9679,473,3844,3528,512,1499,529,635,30.681,0.0724,27.1445,35.8509,32.3426,28.5201,31.7579,29.0075,31.03,0.3498,0.1553,0.0046,0.4683,0.402,0.314,0.382,0.3263,0.3542,0,12.2899,0,0,0,0,0,0,0,285.211,0.6413,363.5,0.1741,377,342,391,20.2505,0.206,1.0022,0.03,253.591,0.0115,371.636,0.0436,370,355,390,15.2414,0.2472,0.9971,0.0008,0.6057,0.6509
./SAT11/crafted/mosoi/289/289-unsat-14x38.cnf,1,2128,259616,1596,257488,0.3333,0.0083,0.0062,1,0,1,1,0,0.0037,0.5803,0.0013,0.0075,0.5965,0,0.0062,0.0062,0.0037,0,0.0037,0.0037,0,0.0021,0,0.0021,0.0021,0,0.0019,0,0.0019,0.0019,0,0.7515,0.0062,0,0.0062,0.0062,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1410,0.8693,515,3624,3624,515,3387,549,929,32.045,0.1157,28.154,37.5557,37.5557,28.154,36.4672,28.7243,30.4337,0.3396,0.1558,0.0043,0.4573,0.3974,0.2999,0.3734,0.3114,0.3405,0,0,0,0,0,0,0,0,0,346,0.0253,399.241,0.1956,411,392,432,22.0749,0.1435,0.9987,0.0061,342.6,0.0151,417.8,0.0408,417,401,431,18.2245,0.2584,0.9975,0.0007,0.5788,0.6277
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,1836,194157,1377,192321,0.3333,0.0095,0.0072,1,0,1,1,0,0.0043,0.5808,0.0015,0.0087,0.6008,0,0.0072,0.0072,0.0043,0,0.0043,0.0043,0,0.0024,0,0.0024,0.0024,0,0.0022,0,0.0022,0.0022,0,0.7518,0.0072,0,0.0072,0.0072,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1044.1667,1.0947,354,3761,3402,411,766,459,607,29.6448,0.0706,27.3184,34.3424,33.2924,27.8295,30.5943,28.3309,28.8911,0.3519,0.1569,0.0044,0.4705,0.4021,0.318,0.3837,0.3304,0.3569,0,12.0454,0,0,0,0,0,0,0,227.9,0.0138,359.625,0.0378,359.5,341,378,17.0365,0.1482,0.996,0.0009,228.306,0.0277,363.49,0.0496,366,337,379,14.6792,0.2662,0.9962,0.0009,0.6172,0.6698
./SAT11/crafted/mosoi/289/289-unsat-17x30.cnf,1,2040,240210,1530,238170,0.3333,0.0086,0.0064,1,0,1,1,0,0.0039,0.5804,0.0013,0.0078,0.5976,0,0.0064,0.0064,0.0039,0,0.0039,0.0039,0,0.0022,0,0.0022,0.0022,0,0.002,0,0.002,0.002,0,0.7516,0.0064,0,0.0064,0.0064,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1156.0909,1.0304,477,3799,3550,511,786,522,631,29.8876,0.0612,26.9004,33.5623,32.3299,27.6741,31.0494,28.7399,29.7138,0.3425,0.1556,0.0044,0.4593,0.3976,0.3048,0.376,0.3164,0.3447,0,13.8583,0,0,0,0,0,0,0,310.733,0.0115,403.533,0.055,405,370,431,20.1738,0.1422,0.9966,0.0009,313.028,0.0207,400.111,0.0467,400.5,378,420,17.7417,0.2306,0.9968,0.001,0.6037,0.6464
./SAT11/crafted/mosoi/289/289-unsat-21x14.cnf,1,1176,78498,882,77322,0.3333,0.0152,0.0114,1,0,1,1,0,0.0068,0.5828,0.0023,0.0136,0.6183,0,0.0114,0.0114,0.0068,0,0.0068,0.0068,0,0.0038,0,0.0038,0.0038,0,0.0034,0,0.0034,0.0034,0,0.7529,0.0114,0,0.0114,0.0114,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,754.75,1.5891,185,4155,3674,200,385,259,322,31.2367,0.1422,24.2695,39.6532,37.5547,25.4438,35.1723,27.8261,32.3029,0.3936,0.001,0.3926,0.3956,0.3939,0.3932,0.3937,0.3933,0.3935,0,0.0072,0,0,0,0,0,0,0,63.1223,3.7613,228.41,0.1031,231,213,249,10.1197,0.3706,1.016,0.2696,43.403,0.086,232.56,0.0626,233,214,251,7.844,0.3313,0.9931,0.0018,0.7019,0.7843
./SAT11/crafted/mosoi/289/289-unsat-21x33.cnf,1,2772,448371,2079,445599,0.3333,0.0062,0.0047,1,0,1,1,0,0.0029,0.5796,0.001,0.0058,0.5894,0,0.0047,0.0047,0.0029,0,0.0029,0.0029,0,0.0016,0,0.0016,0.0016,0,0.0014,0,0.0014,0.0014,0,0.7512,0.0047,0,0.0047,0.0047,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1928,0.7822,533,3936,3936,533,3588,627,956,35.1401,0.1476,30.059,43.2071,43.2071,30.059,39.0376,30.1651,33.2317,0.2623,0.5254,0.0862,0.984,0.4156,0.1481,0.2985,0.1834,0.2176,0.0011,3.3285,0,0.0272,0.0025,0,0,0,0,721.308,0.0081,549.308,0.0413,546,526,559,27.4735,0.1342,0.9972,0.0008,1803.81,2.3821,510.125,0.2693,536.5,516,570,34.6561,0.8979,8.4629,3.5286,0.5435,0.5843
./SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,3276,628173,2457,624897,0.3333,0.0052,0.0039,1,0,1,1,0,0.0024,0.5792,0.0008,0.0049,0.5858,0,0.0039,0.0039,0.0024,0,0.0024,0.0024,0,0.0013,0,0.0013,0.0013,0,0.0012,0,0.0012,0.0012,0,0.751,0.0039,0,0.0039,0.0039,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,3767,0,3767,3767,3767,3767,3767,3767,3767,28.9153,0,28.9153,28.9153,28.9153,28.9153,28.9153,28.9153,28.9153,0.6441,0.3374,0.0026,0.8992,0.863,0.3476,0.8119,0.5804,0.6969,0.2646,0.4418,0,0.5,0.4057,0.1033,0.3496,0.1988,0.2689,1116.75,0.017,550.125,0.4048,623.5,0,643,31.2083,0.2393,1.0031,0.0163,3448.09,2.2373,578.091,0.3341,625,600,664,27.9356,0.4233,0.9073,0.3317,0.5032,0.5658
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,3360,661080,2520,657720,0.3333,0.0051,0.0038,1,0,1,1,0,0.0024,0.5792,0.0008,0.0048,0.5853,0,0.0038,0.0038,0.0024,0,0.0024,0.0024,0,0.0013,0,0.0013,0.0013,0,0.0012,0,0.0012,0.0012,0,0.751,0.0038,0,0.0038,0.0038,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,3794,0,3794,3794,3794,3794,3794,3794,3794,29.4734,0,29.4734,29.4734,29.4734,29.4734,29.4734,29.4734,29.4734,0.6443,0.3413,0.0026,0.9003,0.8647,0.3387,0.8139,0.5804,0.6979,0.2625,0.4481,0,0.5,0.4046,0.0955,0.3482,0.1964,0.2671,4843.88,2.1366,573.625,0.4049,657,0,666,27.0221,0.4159,0.8731,0.4041,1211.3,0.0186,597,0.3553,667.5,0,700,36.6697,0.2046,1.0027,0.0144,0.4936,0.5592
./SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,820,34235,615,33415,0.3333,0.0245,0.0184,1,0,1,1,0,0.0096,0.5862,0.0033,0.0195,0.6438,0,0.0184,0.0184,0.0096,0,0.0096,0.0096,0,0.0062,0,0.0062,0.0062,0,0.0048,0,0.0048,0.0048,0,0.7546,0.0184,0,0.0184,0.0184,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,744.4,1.2559,243,3749,3267,299,664,319,457,30.5522,0.1325,24.642,37.2684,37.091,25.6255,34.2075,26.9901,29.7628,0.4464,0.0003,0.4462,0.4469,0.4466,0.4463,0.4465,0.4464,0.4464,0.0001,0.0012,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.3685,0.4892,155.54,0.0808,155,143,170,7.956,0.17,0.9961,0.0014,4.7159,16.7891,155.432,0.0869,156,141,171,8.3954,0.1656,0.9936,0.0471,0.8481,0.9295
./SAT11/crafted/mosoi/289/289-unsat-6x30.cnf,1,720,27360,540,26640,0.3333,0.027,0.0203,1,0,1,1,0,0.011,0.5871,0.0037,0.0222,0.65,0,0.0203,0.0203,0.011,0,0.011,0.011,0,0.0068,0,0.0068,0.0068,0,0.0055,0,0.0055,0.0055,0,0.7551,0.0202,0,0.0202,0.0202,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,857.8824,1.204,278,3694,3649,284,597,428,496,28.6955,0.1111,25.3638,38.1584,32.7169,25.5971,30.0563,26.493,27.5762,0.457,0.0001,0.4568,0.4571,0.4571,0.457,0.457,0.457,0.457,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.6013,1.2241,136.601,0.0725,137,124,149,7.0723,0.172,0.9949,0.0018,1.5435,28.5849,137.143,0.0863,137,123,152,5.9841,0.2732,0.9933,0.0346,0.8507,0.9633
./SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,816,35088,612,34272,0.3333,0.0238,0.0179,1,0,1,1,0,0.0097,0.5859,0.0033,0.0196,0.6419,0,0.0179,0.0179,0.0097,0,0.0097,0.0097,0,0.006,0,0.006,0.006,0,0.0049,0,0.0049,0.0049,0,0.7545,0.0178,0,0.0178,0.0178,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,942.3571,1.0979,367,3701,3178,412,641,434,512,29.5669,0.0817,26.1857,34.9648,34.1756,27.0681,30.6265,27.8304,29.2768,0.4431,0.0002,0.443,0.4435,0.4433,0.4431,0.4432,0.4431,0.4431,0.0001,0.0009,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,10.8994,5.8433,154.648,0.0818,155,140,168,8.9036,0.1672,0.9953,0.0433,12.3425,7.3633,153.349,0.0893,153,139,168,8.6829,0.2089,0.9948,0.0479,0.8153,0.8942
./SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,960,48480,720,47520,0.3333,0.0202,0.0152,1,0,1,1,0,0.0082,0.5846,0.0028,0.0167,0.6323,0,0.0152,0.0152,0.0082,0,0.0082,0.0082,0,0.0051,0,0.0051,0.0051,0,0.0041,0,0.0041,0.0041,0,0.7538,0.0151,0,0.0151,0.0151,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,853.6875,1.1173,325,3968,2457,380,536,438,480,28.8228,0.083,25.6211,34.762,31.3586,25.8554,31.0847,26.7907,29.0299,0.4251,0.0002,0.425,0.4254,0.4252,0.425,0.4252,0.4251,0.4251,0,0.0011,0,0,0,0,0,0,0,20.037,0.0108,182.054,0.0606,182,168,196,11.6955,0.1265,0.9987,0.0007,20.6012,0.5229,179.791,0.0864,180,165,195,11.5795,0.1407,0.999,0.0056,0.774,0.8664
./SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1,1092,64155,819,63063,0.3333,0.0173,0.013,1,0,1,1,0,0.0073,0.5836,0.0024,0.0147,0.6243,0,0.013,0.013,0.0073,0,0.0073,0.0073,0,0.0044,0,0.0044,0.0044,0,0.0036,0,0.0036,0.0036,0,0.7532,0.013,0,0.013,0.013,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,844.9375,1.1442,337,3874,2775,370,558,401,496,29.3595,0.0987,26.1269,36.7606,32.9809,26.6054,32.0355,27.0061,28.708,0.4081,0.0003,0.4077,0.4085,0.4082,0.408,0.4081,0.408,0.408,0,0.0018,0,0,0,0,0,0,0,47.1391,4.5011,206.996,0.0907,208,190,224,11.9471,0.1651,0.994,0.0662,45.6368,3.9242,208.562,0.0945,209,192,227,10.8717,0.3513,1.0165,0.2529,0.7325,0.8098
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,1152,73440,864,72288,0.3333,0.0159,0.012,1,0,1,1,0,0.0069,0.5831,0.0023,0.0139,0.6204,0,0.012,0.012,0.0069,0,0.0069,0.0069,0,0.004,0,0.004,0.004,0,0.0035,0,0.0035,0.0035,0,0.753,0.0119,0,0.0119,0.0119,?,?,?,?,?,?,?,?,?,?,2,0,2,2,0,1090.9231,1.0986,452,4143,3568,456,658,486,540,29.2769,0.0886,25.6814,35.202,33.3538,26.693,30.2759,27.5736,28.7786,0.3987,0.001,0.3978,0.4008,0.399,0.3984,0.3989,0.3985,0.3987,0,0.0066,0,0,0,0,0,0,0,48.1882,0.0128,224.016,0.0647,225,205,242,12.7416,0.1385,0.9975,0.001,48.0057,0.0016,225.069,0.0624,226,206,240,11.9033,0.1798,0.9975,0.001,0.7197,0.813
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,1300,2355,616,1939,1.1104,0.2145,0.3177,0.2847,0.9523,0,1,1.0749,0.0062,0.1226,0.0032,0.0065,0.4854,0,0.0371,0.1398,0.0062,0.9092,0.0026,0.0201,1.3674,0.0611,0.099,0,0.6667,1.0023,0.0017,0.8985,0.0005,0.0057,0.62,0.2945,0.0061,0.3976,0.0031,0.0119,0.0176,0.1933,0.0021,0.0222,1.6826,0.479,0.1608,0.25,0.9048,1.7936,36.9301,0.1864,25,49,3.2068,1193.0645,0.5465,438,3837,1680,723,1202,858,1050,15.0866,0.8199,8.6826,70.0881,17.0097,9.5839,13.3077,10.3493,11.9361,0.1128,1.3536,0.0001,0.8133,0.2319,0.0047,0.1855,0.0153,0.0374,0.3335,0.2819,0.0212,0.3907,0.3904,0.157,0.3887,0.3418,0.3853,7.7162,0.4112,82.5829,0.0759,83,75,90,0.33,0.1975,0.7184,0.0509,8.4172,0.3223,82.6688,0.0755,83,75,90,0.1286,0.3411,0.7223,0.0489,0.2282,0.6422
./SAT11/crafted/skvortsov/automata-synchronization/crn_11_99_u.cnf,1,1287,2332,612,1918,1.1029,0.2158,0.3191,0.2855,0.9479,0,1,1.0856,0.0062,0.1205,0.0033,0.0065,0.495,0,0.0323,0.147,0.0062,0.9113,0.0026,0.0203,1.4364,0.0669,0.1137,0,0.6667,1.0783,0.0018,0.9106,0.0005,0.0099,0.6288,0.2961,0.0062,0.3995,0.0031,0.0125,0.0177,0.1967,0.0021,0.0271,1.6831,0.4722,0.1428,0.1337,0.8889,1.8413,36.8511,0.1855,25,49,3.2034,1349.0357,0.5248,582,3690,1979,692,1515,915,1299,16.3118,0.8062,7.4163,66.5724,16.2552,9.8555,14.5721,11.6383,13.283,0.115,1.3477,0.0002,0.7732,0.2257,0.0047,0.1856,0.0153,0.0374,0.3334,0.2805,0.0229,0.3907,0.3904,0.157,0.3887,0.3494,0.3851,7.8195,0.4874,82.0085,0.0781,82,74,90,0.3286,0.223,0.7181,0.0959,8.6223,0.3276,82.0256,0.0754,82,74,90,0.1301,0.3487,0.7213,0.0495,0.2088,0.5971
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,7920,14950,3856,13484,1.0539,0.1087,0.286,0.2664,0.9745,0,1,0.9339,0.001,0.0859,0.0005,0.001,0.2926,0,0.0168,0.0702,0.001,1.3871,0.0004,0.0056,0.9546,0.0345,0.0813,0,0.8095,0.6672,0.0003,1.3761,0.0001,0.0015,0.3763,0.2734,0.0009,0.6981,0.0004,0.003,0.0046,0.1461,0.0003,0.0059,1.1012,0.5316,0.1007,0.2372,0.9048,1.0798,130.6681,0.181,90,179,4.4519,912.1892,0.5281,257,2513,1574,380,1165,594,839,13.2212,0.302,5.3132,23.7308,17.7745,9.35,14.9983,10.2296,12.8148,0.0454,2.1823,0,0.888,0.14,0.0002,0.0333,0.0014,0.0042,0.3037,0.3145,0.0002,0.3576,0.3383,0.1883,0.3382,0.3358,0.3375,18.125,2.7702,513.525,0.0964,518,497,534,0.2033,0.5488,0.6913,0.239,31.424,0.2292,516.152,0.0305,518,495,535,0.0444,0.2435,0.687,0.0205,0.1245,0.2957
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_361_s.cnf,1,7942,14991,3874,13521,1.0501,0.1087,0.2865,0.2665,0.9728,0,1,0.9387,0.001,0.085,0.0005,0.001,0.2972,0,0.0153,0.0724,0.001,1.3881,0.0004,0.0056,0.9802,0.0364,0.0884,0,0.8095,0.696,0.0003,1.3806,0.0001,0.0027,0.3774,0.2739,0.0009,0.6983,0.0004,0.0031,0.0045,0.1475,0.0003,0.0072,1.0968,0.529,0.0955,0.0705,0.8889,1.0983,130.7046,0.1798,91,180,4.4483,682.2917,0.732,141,2554,1151,272,845,398,517,11.8974,0.8217,6.1822,72.0729,16.843,7.1508,11.8779,8.1034,9.6475,0.0461,2.1952,0,0.8666,0.14,0.0002,0.0333,0.0014,0.0042,0.3036,0.3142,0.0003,0.3576,0.3383,0.1885,0.3382,0.3358,0.3375,15.161,1.6872,518.788,0.0278,519,500,537,0.1959,0.377,0.6758,0.0414,31.6777,0.372,518.256,0.0291,518,499,537,0.0464,0.4951,0.6879,0.0245,0.1071,0.2927
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1520_u.cnf,1,63840,123900,31516,117774,1.0256,0.052,0.2676,0.2574,0.9871,0,1,0.8321,0.0001,0.0583,0.0001,0.0001,0.163,0,0.0073,0.0332,0.0001,2.0996,0,0.0013,0.5885,0.0173,0.0584,0,0.9024,0.4008,0,2.0912,0,0.0003,0.2133,0.2613,0.0001,1.1315,0.0001,0.0007,0.001,0.1043,0,0.0014,0.6334,0.5877,0.0602,0.2278,0.9048,0.6209,748.525,0.0056,743,759,2.6899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192,3.1172,0,0.9357,0.1214,0.0001,0.0069,0.0001,0.0002,0.3151,0.2287,0,0.3575,0.3325,0.3284,0.3325,0.3316,0.3325,373.5,1.3271,4327,0.0196,4327,4267,4267,0.2524,0.5891,0.6826,0.0794,822,1.066,4303,0.0108,4322.5,4238,4338,0.2318,1.6787,0.7394,0.1578,0.0566,0.1106
./SAT11/crafted/skvortsov/automata-synchronization/crn_40_1521_s.cnf,1,63882,123981,31554,117851,1.0245,0.052,0.2677,0.2575,0.9866,0,1,0.8338,0.0001,0.0581,0.0001,0.0001,0.1647,0,0.0069,0.0338,0.0001,2.1,0,0.0013,0.5973,0.0178,0.0608,0,0.9024,0.4093,0,2.0927,0,0.0007,0.2135,0.2615,0.0001,1.1315,0.0001,0.0007,0.001,0.1049,0,0.0017,0.6315,0.5867,0.0578,0.0343,0.8889,0.6216,749.525,0.0056,744,760,2.6899,1674.5,0.4661,894,2455,2455,894,2455,894,2455,221.2992,0.764,52.2293,390.3691,390.3691,52.2293,390.3691,52.2293,390.3691,0.0194,3.149,0,0.9257,0.1214,0.0001,0.0069,0.0001,0.0002,0.3151,0.2288,0,0.3575,0.3325,0.3284,0.3325,0.3316,0.3325,524.5,1.3576,4309.5,0.0005,4309.5,4308,4308,0.2739,0.7704,0.6927,0.0984,455.2,0.0574,4354.8,0.013,4317,4311,4396,0.0733,0.0204,0.6906,0.0077,0.0486,0.1086
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_27_s.cnf,1,2754,10377,969,5950,1.8421,0.744,0.1629,0.4874,0.7382,0,1,1.8292,0.0044,0.9928,0.0021,0.0289,1.7384,0,0.2415,0.5521,0.0044,3.5252,0.0008,0.2471,2.0945,0.2476,0.2429,0,0.9487,2.1954,0.0016,4.0951,0.0002,0.1696,1.6444,0.5526,0.0046,1.9272,0.001,0.0595,?,?,?,?,?,?,?,?,?,?,3.8874,0.0813,3,4,0.3519,3144,0.0787,2657,3485,3485,2657,3337,2993,3229,16.9642,0.1304,14.9793,21.9515,21.9515,14.9793,18.7361,15.7147,16.0341,0.2752,0.9193,0.0003,0.9609,0.6508,0.0283,0.3792,0.0756,0.2055,0.2727,0.3527,0,0.3874,0.3484,0.0842,0.3322,0.2631,0.3076,14.0239,0.2026,180.972,0.0506,181,170,193,1.3709,0.2342,0.9208,0.0181,16.3016,0.3787,180.864,0.0592,181,169,192,0.3977,0.9364,0.9249,0.0204,0.1206,0.499
