@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute base numeric
@attribute sp numeric
@attribute dia numeric
@attribute cl numeric
@attribute unit numeric
@attribute ls numeric
@attribute lobjois numeric
@attribute tud_base numeric
@attribute tud_clausesf numeric
@attribute tud_resf numeric
@attribute tud_varf numeric
@attribute tud_derivativef numeric
@attribute tud_big numeric
@attribute tud_const numeric
@attribute tud_rwhf numeric
@attribute tud_xor numeric

@data
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtpmspalu-tseitin.cnf.gz,1,21.932,3.34,11.104,6.164,1.172,5.412,3.1,0.248,0.872,0.94,0.08,0,0.132,0.18,0.112,0.22
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvqis8x8p2-tseitin.cnf.gz,1,23.744,5.728,12.396,5,3.1,6.86,4.376,0.416,3.324,3.416,0.136,0.004,0.224,0.32,0.192,0.424
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvrod6x8p1-tseitin.cnf.gz,1,23.604,5.984,12.56,7.52,3.06,7.024,4.56,0.42,2.816,3.052,0.144,0.008,0.228,0.316,0.2,0.42
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtswvtms14x8p1-tseitin.cnf.gz,1,21.948,3.56,11.512,6.468,1.768,5.9,3.488,0.26,1.024,1.184,0.072,0.004,0.136,0.184,0.12,0.232
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz,1,22.844,3.844,11.692,6.7,1.704,6.092,3.684,0.272,0.776,0.94,0.076,0,0.144,0.188,0.124,0.24
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz,1,25.124,6.672,12.272,7.22,2.56,6.68,4.2,0.424,0.972,1.06,0.12,0.004,0.212,0.3,0.196,0.368
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf.gz,1,22.308,7.036,11.74,2.404,1.74,6.164,3.716,0.18,0.54,0.576,0.056,0.004,0.1,0.14,0.088,0.168
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz,1,21.96,6.668,11.36,1.928,1.372,5.796,3.344,0.176,0.532,0.568,0.052,0.004,0.1,0.14,0.088,0.164
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf.gz,1,21.704,4.84,11.212,6.18,1.208,5.44,3.2,0.192,1.036,1.136,0.052,0,0.1,0.136,0.088,0.172
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-eijkbs6669-tseitin.cnf.gz,1,17.168,7.584,11.936,6.908,1.976,6.36,3.976,0.52,0.644,0.756,0.132,0,0.268,0.356,0.236,0.476
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz,1,8.724,3.028,11.144,1.26,1.18,5.568,3.14,0.152,0.2,0.24,0.044,0,0.084,0.112,0.064,0.128
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf.gz,1,23.48,5.924,12.472,7.448,2.724,6.956,4.42,0.416,1.956,2.208,0.112,0.004,0.204,0.28,0.18,0.348
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz,1,23.264,4.284,11.884,7.036,1.92,6.352,3.856,0.308,0.872,1.072,0.088,0,0.168,0.22,0.14,0.276
industrial/SAT-Comp-2011-CNF/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf.gz,1,22.64,4.076,11.864,6.828,1.868,6.304,3.832,0.312,1.36,1.528,0.1,0.004,0.164,0.22,0.144,0.288
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf.gz,1,26.676,8.72,13.224,3.844,5.368,7.516,5.064,0.54,6.272,5.768,0.124,0,0.28,0.428,0.22,0.508
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf.gz,1,28.112,9.716,14.284,5.28,7.504,8.772,6.284,0.688,9.672,8.92,0.148,0,0.336,0.524,0.276,0.624
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin.cnf.gz,1,24.188,8.132,12.716,3.084,3.224,7.032,4.632,0.408,3.024,2.836,0.088,0,0.212,0.308,0.168,0.38
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf.gz,1,6.236,7.292,11.956,6.916,12.04,6.248,3.904,0.24,0.228,0.276,0.06,0.004,0.136,0.188,0.108,0.212
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf.gz,1,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.06,0.132,0.152,0.02,0.008,0.04,0.052,0.028,0.056
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf.gz,1,859.52,873.14,845.332,841.188,842.116,876.08,829.864,0.776,0.64,0.728,0.208,0,0.456,0.588,0.336,0.736
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_063_080-tseitin.cnf.gz,1,129.976,115.648,119.34,114.828,118.236,115.484,112.956,0.568,0.524,0.6,0.144,0.004,0.348,0.44,0.248,0.54
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf.gz,1,264.48,249.288,252.08,247.036,251.504,244.668,242.684,1.016,0.892,1.036,0.244,0.016,0.62,0.764,0.424,1.008
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-nlzbe256-tseitin.cnf.gz,1,40.356,18.432,22.552,17.648,25.58,17.028,14.644,0.924,?,18.268,0.232,0.008,0.468,0.78,0.404,0.9
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf.gz,1,9.528,7.128,6.988,6.992,7.084,8.664,8.988,0.632,0.96,1.052,0.156,0.008,0.38,0.512,0.316,0.636
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz,1,71.988,10.608,13.776,8.664,4.66,8.524,5.796,0.952,2.28,2.332,0.248,0.02,0.5,0.732,0.456,0.952
industrial/SAT-Comp-2011-CNF/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf.gz,1,29.6,7.048,12.948,7.916,3.804,7.24,4.928,0.464,1.312,1.456,0.112,0.008,0.248,0.348,0.208,0.412
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/128/aes_128_1_keyfind_1.cnf.gz,1,20.044,0.232,0.356,5.02,0.044,4.528,2.016,0.016,0.328,0.26,0.012,0,0.004,0.004,0.004,0.004
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf.gz,1,20.428,2.856,10.256,5.24,0.324,4.776,2.264,0.108,3.368,2.648,0.116,0.004,0.02,0.024,0.036,0.04
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf.gz,1,20.084,0.524,1.388,5.032,0.064,4.516,2.052,0.028,0.668,0.536,0.024,0,0.008,0.004,0.008,0.008
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf.gz,1,20.12,0.792,3.124,5.064,0.096,4.54,2.076,0.04,1.012,0.804,0.032,0,0.004,0.008,0.012,0.008
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/32/aes_32_1_keyfind_1.cnf.gz,1,0.016,0.004,0.004,0.02,0,2.584,1.304,0.008,0.004,0,0,0,0,0,0,0
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/32/aes_32_2_keyfind_1.cnf.gz,1,0.048,0.016,0.02,4.996,0.004,4.944,2.016,0.008,0.004,0.004,0,0,0,0,0.004,0.004
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf.gz,1,0.1,0.036,0.068,5.012,0.012,4.78,2.008,0.012,0.004,0.004,0,0,0,0,0,0
industrial/SAT-Comp-2011-CNF/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf.gz,1,0.756,0.14,0.524,5.016,0.024,4.732,2.012,0.016,0.048,0.044,0.004,0,0.004,0.004,0.004,0.008
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E00X23.cnf.gz,1,51.88,48.488,36.116,30.356,201.052,35.636,27.592,2.3,?,?,11.48,0.028,0.26,0.704,0.876,1.02
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E02F17.cnf.gz,1,21.336,2.124,10.228,5.22,1.52,4.368,2.208,0.064,16.108,1.508,0.084,0,0.012,0.02,0.024,0.024
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E03N17.cnf.gz,1,23.248,2.164,10.352,2.68,1.444,4.48,2.328,0.088,?,2.644,0.132,0,0.008,0.02,0.032,0.028
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E04F19.cnf.gz,1,22.128,8.668,11.44,6.4,24.404,6.156,3.44,0.296,?,13.036,1.04,0.004,0.032,0.08,0.12,0.108
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E04F20.cnf.gz,1,26.776,12.972,15.012,9.976,8.612,10.216,7,0.528,?,?,2.368,0.004,0.068,0.172,0.208,0.22
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E04N18.cnf.gz,1,25.632,4.1,10.488,0.88,1.668,4.62,2.484,0.112,?,4.028,0.22,0,0.016,0.032,0.044,0.036
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E05F18.cnf.gz,1,22.176,6.188,10.504,5.484,1.636,4.76,2.468,0.12,?,4.212,0.264,0,0.016,0.032,0.048,0.04
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E05F20.cnf.gz,1,24.668,11.088,13.752,8.692,37.392,8.896,5.708,0.488,?,25.476,2.264,0.008,0.06,0.148,0.2,0.184
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E05X15.cnf.gz,1,20.904,1.268,6.404,5.132,1.232,4.252,2.136,0.04,6.02,0.712,0.056,0,0.008,0.012,0.016,0.016
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E07N15.cnf.gz,1,0.028,0.024,0.024,0.024,0.024,0.024,0.024,0.016,0.096,0.008,0.012,0,0.004,0.008,0.004,0.008
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/E15N15.cnf.gz,1,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.016,0.088,0.012,0.004,0,0.004,0.008,0.004,0.008
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/korf-15.cnf.gz,1,21.544,1.424,7.084,5.152,0.528,4.28,2.164,0.044,13.384,0.988,0.072,0,0.008,0.016,0.02,0.016
industrial/SAT-Comp-2011-CNF/leberre/2dimensionalstrippacking/korf-17.cnf.gz,1,20.568,2.72,10.28,5.26,1.22,4.42,2.256,0.08,?,2.164,0.12,0,0.012,0.024,0.032,0.028
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_3b_unknown.cnf.gz,1,23.6,7.596,11.172,6.16,2.096,6.024,3.192,0.472,?,?,0.42,0.016,0.112,0.132,0.192,0.236
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_b_unsat.cnf.gz,1,22.844,8.484,11.512,6.436,1.984,6.632,3.492,0.668,?,?,0.62,0.016,0.124,0.16,0.252,0.324
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_f_unknown.cnf.gz,1,23.688,8.608,11.596,6.572,2.024,6.764,3.564,0.688,?,?,0.62,0.016,0.132,0.168,0.256,0.34
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_fb_unknown.cnf.gz,1,23.844,8.716,11.628,6.512,2.132,6.792,3.62,0.704,?,?,0.596,0.004,0.128,0.156,0.256,0.332
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_kkb_unknown.cnf.gz,1,23.548,7.852,11.444,6.424,1.804,6.584,3.432,0.636,?,?,0.564,0.016,0.124,0.156,0.24,0.304
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_pcb_unknown.cnf.gz,1,23.536,8.58,11.572,6.5,1.856,6.792,3.568,0.7,?,?,0.584,0.012,0.12,0.164,0.244,0.324
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_r_sat.cnf.gz,1,44.088,21.032,17.04,12.068,16.82,16.268,9.016,3.236,?,?,2.988,0.028,0.568,0.644,1.016,1.34
industrial/SAT-Comp-2011-CNF/manthey/traffic/traffic_r_uc_sat.cnf.gz,1,373.884,29.188,20.632,15.428,12.06,21.184,12.548,4.812,?,?,3.316,0,1.248,1.528,1.496,2.232
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf.gz,1,232.332,42.104,22.756,17.572,14.6,22.52,14.66,3.804,?,?,?,0.156,0.96,1.08,2.124,2.832
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-36-0.160-NOTKNOWN.cnf.gz,1,470.048,63.164,27.78,22.852,21.032,30.336,19.9,5.452,?,?,?,0.128,1.32,1.484,3.084,4.048
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf.gz,1,600.632,67.168,29.092,24.328,22.792,32.516,21.82,5.956,?,?,?,0.084,1.36,1.48,3.22,4.248
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-36-0.180-SAT.cnf.gz,1,620.8,72.348,30.412,25.336,23.648,34.032,22.372,6.36,?,?,?,0.072,1.368,1.44,3.452,4.532
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-37-1.120-NOTKNOWN.cnf.gz,1,253.704,45.4,23.532,18.536,15.748,23.664,15.752,4.072,?,?,?,0.152,1.056,1.112,2.252,2.948
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-37-1.130-NOTKNOWN.cnf.gz,1,310.392,51.7,25.088,19.896,17.428,25.84,17.06,4.592,?,?,?,0.032,1.008,1.1,2.372,3.188
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf.gz,1,442.012,62.764,28.184,23.28,21.248,30.516,20.208,5.476,?,?,?,0.08,1.256,1.376,2.976,3.924
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/grid-strips-grid-y-3.035-NOTKNOWN.cnf.gz,1,84.42,17.356,13.184,8.176,26.012,8.976,5.284,1.112,?,?,19.908,0.024,0.364,0.412,0.58,0.856
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf.gz,1,91.176,22.908,14.096,9.088,39.368,9.86,6.224,1.2,?,?,?,0.032,0.436,0.48,0.628,0.956
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf.gz,1,22.672,6.448,11.032,6.012,2.44,5.524,3.016,0.22,0.824,0.992,0.244,0.008,0.128,0.144,0.104,0.2
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN.cnf.gz,1,36.324,8.452,12.424,7.392,10.756,7.096,4.432,0.488,2.872,3.408,0.76,0.012,0.248,0.26,0.236,0.396
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf.gz,1,22.652,6.484,11.048,6.032,2.48,5.592,3.024,0.224,0.844,1,0.244,0.004,0.128,0.14,0.104,0.2
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN.cnf.gz,1,27.388,7.988,11.696,6.704,7.12,6.232,3.784,0.352,1.848,2.164,0.496,0.008,0.192,0.212,0.18,0.316
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.gz,1,24.124,7.38,11.608,6.584,19.136,6.2,3.604,0.408,4.284,2.764,0.404,0,0.096,0.108,0.172,0.264
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf.gz,1,28.024,8.544,12.424,7.38,19,7.228,4.432,0.58,6.812,4.332,0.664,0,0.144,0.156,0.264,0.344
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf.gz,1,37.844,10.892,14.048,9.032,18.78,9.284,6.044,0.932,11.32,7.256,1.108,0,0.24,0.264,0.456,0.628
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf.gz,1,56.388,13.888,15.824,10.796,26.784,11.644,7.956,1.288,?,10.188,1.668,0,0.3,0.332,0.604,0.852
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf.gz,1,498.644,34.812,18.156,13.176,9.808,15.696,10.304,2.504,?,?,?,0.064,1.132,1.184,1.372,2.04
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf.gz,1,586.428,60.3,20.212,15.212,14.364,18.4,12.432,3.18,?,?,?,0.036,1.392,1.492,1.568,2.552
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf.gz,1,253.196,43.288,17.424,12.264,12.456,14.028,9.44,2.256,?,?,?,0.056,1.104,1.176,1.104,1.92
industrial/SAT-Comp-2011-CNF/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf.gz,1,754.612,78.924,22.424,17.344,18.104,21.224,14.716,3.784,?,?,?,0.044,1.704,1.752,1.832,2.956
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s126.cnf.gz,1,50.692,35.452,39.216,34.288,59,33.996,31.248,1.948,?,?,0.756,0.036,1.112,4.772,0.936,2.436
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s139.cnf.gz,1,66.392,17.744,20.472,15.404,35.74,15.58,12.332,1.608,?,?,0.452,0,0.876,1.932,0.812,1.664
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/6s20.cnf.gz,1,21.712,4.064,10.876,5.876,1.088,5.328,2.872,0.168,1.192,1.16,0.052,0.008,0.096,0.132,0.08,0.164
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/bob12m06.cnf.gz,1,83.048,36.816,39.984,34.792,38.252,34.868,31.564,1.376,?,?,0.364,0,0.728,4.9,0.62,1.464
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/nonopt/bob12s06.cnf.gz,1,83.392,36.3,40.032,35.004,42.812,35.112,32.096,1.36,?,?,0.368,0.012,0.756,4.964,0.624,1.396
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s103.cnf.gz,1,110.328,19.376,21.792,16.748,16.256,17.436,13.896,1.836,?,?,0.556,0,0.996,1.68,0.956,1.98
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s133.cnf.gz,1,21.288,2.284,10.716,5.664,0.776,5.064,2.696,0.128,0.696,0.656,0.032,0,0.064,0.092,0.06,0.108
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s137.cnf.gz,1,111.16,22.42,23.388,18.46,17.1,18.984,15.572,1.924,?,?,0.58,0.044,1.076,1.7,0.948,2.016
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s139.cnf.gz,1,60.052,16.832,19.356,14.356,26.008,14.32,11.344,1.36,?,?,0.328,0.02,0.676,1.556,0.58,1.404
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s153.cnf.gz,1,20.888,1.652,10.692,5.652,1.344,5.208,2.668,0.152,0.4,0.428,0.044,0.008,0.088,0.116,0.076,0.14
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s165.cnf.gz,1,0.22,0.08,0.152,5.04,0.04,5.02,2.032,0.016,0.008,0.008,0,0,0.004,0,0,0.004
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s166.cnf.gz,1,0.964,0.176,0.568,5.04,0.096,4.804,2.06,0.02,0.024,0.028,0.004,0,0.008,0.008,0.004,0.012
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s19.cnf.gz,1,20.656,1.996,10.472,5.432,0.548,4.868,2.46,0.088,0.52,0.54,0.024,0.004,0.048,0.06,0.04,0.072
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s20.cnf.gz,1,21.524,3.892,10.832,5.816,1.008,5.268,2.808,0.16,0.84,0.844,0.044,0.008,0.088,0.124,0.08,0.14
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/6s9.cnf.gz,1,20.78,2.368,10.508,5.496,0.584,4.972,2.484,0.096,0.532,0.556,0.024,0,0.048,0.064,0.044,0.076
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/beempgsol2b1.cnf.gz,1,6.568,1.16,7.876,5.336,1.024,5.008,2.332,0.06,0.092,0.108,0.012,0.004,0.032,0.04,0.028,0.048
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/beempgsol5b1.cnf.gz,1,6.676,1.432,7.912,5.352,0.952,5.06,2.32,0.06,0.092,0.108,0.012,0,0.032,0.04,0.028,0.048
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12m04.cnf.gz,1,161.508,141.94,147.516,141.268,137.624,141.56,138.652,1.556,?,?,0.428,0.024,0.904,15.668,0.72,1.628
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12m06.cnf.gz,1,71.096,24.372,27.812,22.968,18.804,22.844,19.648,1.228,?,?,0.316,0,0.612,2.732,0.504,1.18
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s02.cnf.gz,1,15.976,1.504,10.288,5.24,0.94,4.964,2.248,0.076,0.156,0.168,0.02,0,0.04,0.056,0.036,0.06
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s04.cnf.gz,1,92.64,64.956,69.672,64.628,63.508,63.96,61.612,1.38,?,?,0.368,0.016,0.82,10.548,0.572,1.316
industrial/SAT-Comp-2013-CNF/SC13_submissions/biere_heule_jarvisalo_manthey--hwmcc12miters/opt/bob12s06.cnf.gz,1,70.692,24.772,27.532,22.496,21.38,22.46,19.652,1.232,?,?,0.344,0.004,0.656,2.768,0.544,1.204
industrial/SAT-Comp-2013-CNF/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_15.cnf.gz,1,27.784,7.74,11.588,6.592,2.444,6.256,3.584,0.432,5.304,6.312,0.112,0,0.172,0.208,0.136,0.26
industrial/SAT-Comp-2013-CNF/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_16.cnf.gz,1,27.852,7.868,11.616,6.608,1.68,6.34,3.64,0.424,5.356,6.308,0.144,0.012,0.168,0.2,0.136,0.244
industrial/SAT-Comp-2013-CNF/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_24.cnf.gz,1,27.884,8.024,11.804,6.712,2.084,6.384,3.724,0.432,5.3,6.296,0.12,0.004,0.172,0.208,0.136,0.26
industrial/SAT-Comp-2013-CNF/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_40.cnf.gz,1,27.788,7.928,11.656,6.564,1.86,6.128,3.548,0.436,5.304,6.256,0.116,0.012,0.164,0.2,0.112,0.228
industrial/SAT-Comp-2013-CNF/SC13_submissions/heule_weaver--arc4/arcfour_initialPermutation_6_56.cnf.gz,1,27.868,8.044,11.672,6.624,2.136,6.192,3.616,0.432,5.292,6.28,0.12,0.008,0.172,0.208,0.136,0.26
industrial/SAT-Comp-2013-CNF/SC13_submissions/kummling_grosmann--pesp/b_unsat_pre.cnf.gz,1,32.076,7.38,11.26,6.236,1.368,6.044,3.216,0.54,3.328,4.284,0.324,0.008,0.164,0.18,0.212,0.288
industrial/SAT-Comp-2013-CNF/SC13_submissions/kummling_grosmann--pesp/b_unsat.cnf.gz,1,43.544,9.616,12.076,7.048,2.596,7.432,4.028,0.916,8.704,10.688,0.608,0.008,0.24,0.3,0.376,0.5
industrial/SAT-Comp-2013-CNF/SC13_submissions/kummling_grosmann--pesp/b04_s_2_unknown_pre.cnf.gz,1,46.412,8.568,11.78,6.724,2.452,6.692,3.708,0.752,2.636,3.584,0.356,0.016,0.3,0.296,0.316,0.452
