@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus string

@data
rue_2000-723,1,eax.restart,205.845,ok
rue_2000-724,1,eax.restart,62.57,ok
rue_2000-725,1,eax.restart,49.065,ok
rue_2000-726,1,eax.restart,119.25,ok
rue_2000-727,1,eax.restart,36.325,ok
rue_2000-728,1,eax.restart,40.655,ok
rue_2000-729,1,eax.restart,73.2,ok
rue_2000-73,1,eax.restart,32.99,ok
rue_2000-730,1,eax.restart,45.23,ok
rue_2000-731,1,eax.restart,31.675,ok
rue_2000-732,1,eax.restart,40.495,ok
rue_2000-733,1,eax.restart,128.735,ok
rue_2000-734,1,eax.restart,35.18,ok
rue_2000-735,1,eax.restart,46.125,ok
rue_2000-736,1,eax.restart,40.805,ok
rue_2000-737,1,eax.restart,36.565,ok
rue_2000-738,1,eax.restart,225.215,ok
rue_2000-739,1,eax.restart,40.495,ok
rue_2000-74,1,eax.restart,62.115,ok
rue_2000-740,1,eax.restart,48.095,ok
rue_2000-741,1,eax.restart,97.415,ok
rue_2000-742,1,eax.restart,42.47,ok
rue_2000-743,1,eax.restart,31.805,ok
rue_2000-744,1,eax.restart,62.6,ok
rue_2000-745,1,eax.restart,36.67,ok
rue_2000-746,1,eax.restart,170.475,ok
rue_2000-747,1,eax.restart,101.025,ok
rue_2000-748,1,eax.restart,36.23,ok
rue_2000-749,1,eax.restart,60.21,ok
rue_2000-75,1,eax.restart,39.195,ok
rue_2000-750,1,eax.restart,33.8,ok
rue_2000-751,1,eax.restart,36.71,ok
rue_2000-752,1,eax.restart,32.885,ok
rue_2000-753,1,eax.restart,34.68,ok
rue_2000-754,1,eax.restart,47.12,ok
rue_2000-755,1,eax.restart,83.58,ok
rue_2000-756,1,eax.restart,173.325,ok
rue_2000-757,1,eax.restart,35.46,ok
rue_2000-758,1,eax.restart,33.68,ok
rue_2000-759,1,eax.restart,111.025,ok
rue_2000-76,1,eax.restart,34.565,ok
rue_2000-760,1,eax.restart,35.02,ok
rue_2000-761,1,eax.restart,36.045,ok
rue_2000-762,1,eax.restart,52.295,ok
rue_2000-763,1,eax.restart,38.67,ok
rue_2000-764,1,eax.restart,36.47,ok
rue_2000-765,1,eax.restart,211.155,ok
rue_2000-766,1,eax.restart,74.16,ok
rue_2000-767,1,eax.restart,121.57,ok
rue_2000-768,1,eax.restart,49.925,ok
rue_2000-769,1,eax.restart,64.08,ok
rue_2000-77,1,eax.restart,117.405,ok
rue_2000-770,1,eax.restart,39.775,ok
rue_2000-771,1,eax.restart,35.15,ok
rue_2000-772,1,eax.restart,34.95,ok
rue_2000-773,1,eax.restart,148.66,ok
rue_2000-774,1,eax.restart,34.465,ok
rue_2000-775,1,eax.restart,33.945,ok
rue_2000-776,1,eax.restart,81.475,ok
rue_2000-777,1,eax.restart,87.385,ok
rue_2000-778,1,eax.restart,49.35,ok
rue_2000-779,1,eax.restart,98.72,ok
rue_2000-78,1,eax.restart,35.185,ok
rue_2000-780,1,eax.restart,38.035,ok
rue_2000-781,1,eax.restart,50.485,ok
rue_2000-782,1,eax.restart,39.705,ok
rue_2000-783,1,eax.restart,32.98,ok
rue_2000-784,1,eax.restart,146.815,ok
rue_2000-785,1,eax.restart,186.345,ok
rue_2000-786,1,eax.restart,254.485,ok
rue_2000-787,1,eax.restart,54.68,ok
rue_2000-788,1,eax.restart,83.315,ok
rue_2000-789,1,eax.restart,58.345,ok
rue_2000-79,1,eax.restart,95.48,ok
rue_2000-790,1,eax.restart,82.69,ok
rue_2000-791,1,eax.restart,38.15,ok
rue_2000-792,1,eax.restart,40.685,ok
rue_2000-793,1,eax.restart,33.7,ok
rue_2000-794,1,eax.restart,120.92,ok
rue_2000-795,1,eax.restart,98.775,ok
rue_2000-796,1,eax.restart,38.565,ok
rue_2000-797,1,eax.restart,119.51,ok
rue_2000-798,1,eax.restart,38.045,ok
rue_2000-799,1,eax.restart,229.785,ok
rue_2000-8,1,eax.restart,92.39,ok
rue_2000-80,1,eax.restart,86.075,ok
rue_2000-800,1,eax.restart,134.95,ok
rue_2000-801,1,eax.restart,296.185,ok
rue_2000-802,1,eax.restart,83.75,ok
rue_2000-803,1,eax.restart,33.2,ok
rue_2000-804,1,eax.restart,47.62,ok
rue_2000-805,1,eax.restart,72.135,ok
rue_2000-806,1,eax.restart,40.155,ok
rue_2000-807,1,eax.restart,35.38,ok
rue_2000-808,1,eax.restart,39.645,ok
rue_2000-809,1,eax.restart,68.965,ok
rue_2000-81,1,eax.restart,42.79,ok
rue_2000-810,1,eax.restart,37.855,ok
rue_2000-811,1,eax.restart,40.08,ok
rue_2000-812,1,eax.restart,41.535,ok
rue_2000-813,1,eax.restart,62.43,ok
rue_2000-814,1,eax.restart,90.51,ok
rue_2000-815,1,eax.restart,34.185,ok
rue_2000-816,1,eax.restart,35.86,ok
rue_2000-817,1,eax.restart,34.095,ok
rue_2000-818,1,eax.restart,38.695,ok
rue_2000-819,1,eax.restart,37.38,ok
rue_2000-82,1,eax.restart,156.54,ok
rue_2000-820,1,eax.restart,72.135,ok
rue_2000-821,1,eax.restart,35.6,ok
rue_2000-822,1,eax.restart,86.125,ok
rue_2000-823,1,eax.restart,35.22,ok
rue_2000-824,1,eax.restart,228.27,ok
rue_2000-825,1,eax.restart,43.665,ok
rue_2000-826,1,eax.restart,81.37,ok
rue_2000-827,1,eax.restart,45.145,ok
rue_2000-828,1,eax.restart,35.535,ok
rue_2000-829,1,eax.restart,34.51,ok
rue_2000-83,1,eax.restart,96.04,ok
rue_2000-830,1,eax.restart,105.415,ok
rue_2000-831,1,eax.restart,35.595,ok
rue_2000-832,1,eax.restart,58.605,ok
rue_2000-833,1,eax.restart,38.515,ok
rue_2000-834,1,eax.restart,61.88,ok
rue_2000-835,1,eax.restart,39.12,ok
rue_2000-836,1,eax.restart,35.45,ok
rue_2000-837,1,eax.restart,60.64,ok
rue_2000-838,1,eax.restart,62.39,ok
rue_2000-839,1,eax.restart,140.945,ok
rue_2000-84,1,eax.restart,117.22,ok
rue_2000-840,1,eax.restart,303.73,ok
rue_2000-841,1,eax.restart,83.585,ok
rue_2000-842,1,eax.restart,36.405,ok
rue_2000-843,1,eax.restart,33.11,ok
rue_2000-844,1,eax.restart,50.34,ok
rue_2000-845,1,eax.restart,43.99,ok
rue_2000-846,1,eax.restart,37.03,ok
rue_2000-847,1,eax.restart,40.585,ok
rue_2000-848,1,eax.restart,43.44,ok
rue_2000-849,1,eax.restart,35.3,ok
rue_2000-85,1,eax.restart,150.355,ok
rue_2000-850,1,eax.restart,153.675,ok
rue_2000-851,1,eax.restart,36.97,ok
rue_2000-852,1,eax.restart,120.875,ok
rue_2000-853,1,eax.restart,40.51,ok
rue_2000-854,1,eax.restart,36.82,ok
rue_2000-855,1,eax.restart,222.385,ok
rue_2000-856,1,eax.restart,103.32,ok
rue_2000-857,1,eax.restart,194.975,ok
rue_2000-858,1,eax.restart,32.05,ok
rue_2000-859,1,eax.restart,40.02,ok
rue_2000-86,1,eax.restart,65.25,ok
rue_2000-860,1,eax.restart,36.51,ok
rue_2000-861,1,eax.restart,57.565,ok
rue_2000-862,1,eax.restart,39.72,ok
rue_2000-863,1,eax.restart,68.975,ok
rue_2000-864,1,eax.restart,61.955,ok
rue_2000-865,1,eax.restart,33.05,ok
rue_2000-866,1,eax.restart,80.405,ok
rue_2000-867,1,eax.restart,50.53,ok
rue_2000-868,1,eax.restart,70.66,ok
rue_2000-869,1,eax.restart,33.665,ok
rue_2000-87,1,eax.restart,37.655,ok
rue_2000-870,1,eax.restart,39.04,ok
rue_2000-871,1,eax.restart,33.485,ok
rue_2000-872,1,eax.restart,54.34,ok
rue_2000-873,1,eax.restart,34.115,ok
rue_2000-874,1,eax.restart,52.365,ok
rue_2000-875,1,eax.restart,34.08,ok
rue_2000-876,1,eax.restart,209.185,ok
rue_2000-877,1,eax.restart,118.86,ok
rue_2000-878,1,eax.restart,33.21,ok
rue_2000-879,1,eax.restart,108.025,ok
rue_2000-88,1,eax.restart,44.58,ok
rue_2000-880,1,eax.restart,33.72,ok
rue_2000-881,1,eax.restart,127.63,ok
rue_2000-882,1,eax.restart,75.185,ok
rue_2000-883,1,eax.restart,40.475,ok
rue_2000-884,1,eax.restart,37.435,ok
rue_2000-885,1,eax.restart,269.4,ok
rue_2000-886,1,eax.restart,56.67,ok
rue_2000-887,1,eax.restart,157.155,ok
rue_2000-888,1,eax.restart,38.405,ok
rue_2000-889,1,eax.restart,36.51,ok
rue_2000-89,1,eax.restart,50.065,ok
rue_2000-890,1,eax.restart,169.835,ok
rue_2000-891,1,eax.restart,34.41,ok
rue_2000-892,1,eax.restart,48.075,ok
rue_2000-893,1,eax.restart,47.49,ok
rue_2000-894,1,eax.restart,79.03,ok
rue_2000-895,1,eax.restart,142.04,ok
rue_2000-896,1,eax.restart,40.56,ok
rue_2000-897,1,eax.restart,48.305,ok
rue_2000-898,1,eax.restart,34.185,ok
rue_2000-899,1,eax.restart,37.86,ok
rue_2000-9,1,eax.restart,66.79,ok
rue_2000-90,1,eax.restart,38.43,ok
rue_2000-900,1,eax.restart,37.37,ok
rue_2000-901,1,eax.restart,148.295,ok
rue_2000-902,1,eax.restart,34.47,ok
rue_2000-903,1,eax.restart,93.18,ok
rue_2000-904,1,eax.restart,62.925,ok
rue_2000-905,1,eax.restart,38.285,ok
rue_2000-906,1,eax.restart,60.1,ok
rue_2000-907,1,eax.restart,38.885,ok
rue_2000-908,1,eax.restart,36.905,ok
rue_2000-909,1,eax.restart,103.93,ok
rue_2000-91,1,eax.restart,113.125,ok
rue_2000-910,1,eax.restart,89.61,ok
rue_2000-911,1,eax.restart,84.845,ok
rue_2000-912,1,eax.restart,213.72,ok
rue_2000-913,1,eax.restart,82.305,ok
rue_2000-914,1,eax.restart,71.29,ok
rue_2000-915,1,eax.restart,67.68,ok
rue_2000-916,1,eax.restart,177.77,ok
rue_2000-917,1,eax.restart,85.885,ok
rue_2000-918,1,eax.restart,35.755,ok
rue_2000-919,1,eax.restart,76.18,ok
rue_2000-92,1,eax.restart,40.5,ok
rue_2000-920,1,eax.restart,42.24,ok
rue_2000-921,1,eax.restart,62.25,ok
rue_2000-922,1,eax.restart,68.57,ok
rue_2000-923,1,eax.restart,81.6,ok
rue_2000-924,1,eax.restart,223.095,ok
rue_2000-925,1,eax.restart,82.47,ok
rue_2000-926,1,eax.restart,87.98,ok
rue_2000-927,1,eax.restart,189.16,ok
rue_2000-928,1,eax.restart,33.695,ok
rue_2000-929,1,eax.restart,36.725,ok
rue_2000-93,1,eax.restart,32.94,ok
rue_2000-930,1,eax.restart,46.805,ok
rue_2000-931,1,eax.restart,38.905,ok
rue_2000-932,1,eax.restart,36.555,ok
rue_2000-933,1,eax.restart,566.895,ok
rue_2000-934,1,eax.restart,40.365,ok
rue_2000-935,1,eax.restart,36.96,ok
rue_2000-936,1,eax.restart,76.065,ok
rue_2000-937,1,eax.restart,85.285,ok
rue_2000-938,1,eax.restart,93.67,ok
rue_2000-939,1,eax.restart,35.04,ok
rue_2000-94,1,eax.restart,37.81,ok
rue_2000-940,1,eax.restart,46.275,ok
rue_2000-941,1,eax.restart,230.01,ok
rue_2000-942,1,eax.restart,54.505,ok
rue_2000-943,1,eax.restart,235.45,ok
rue_2000-944,1,eax.restart,34.365,ok
rue_2000-945,1,eax.restart,36.315,ok
rue_2000-946,1,eax.restart,35.92,ok
rue_2000-947,1,eax.restart,33.54,ok
rue_2000-948,1,eax.restart,37.855,ok
rue_2000-949,1,eax.restart,36.9,ok
rue_2000-95,1,eax.restart,32.11,ok
rue_2000-950,1,eax.restart,43.945,ok
rue_2000-951,1,eax.restart,80.77,ok
rue_2000-952,1,eax.restart,143.57,ok
rue_2000-953,1,eax.restart,35.7,ok
rue_2000-954,1,eax.restart,50.28,ok
rue_2000-955,1,eax.restart,43.17,ok
rue_2000-956,1,eax.restart,33.965,ok
rue_2000-957,1,eax.restart,54.255,ok
rue_2000-958,1,eax.restart,231.935,ok
rue_2000-959,1,eax.restart,88.94,ok
rue_2000-96,1,eax.restart,77.715,ok
rue_2000-960,1,eax.restart,46.9,ok
rue_2000-961,1,eax.restart,35.3,ok
rue_2000-962,1,eax.restart,36.145,ok
rue_2000-963,1,eax.restart,51.235,ok
rue_2000-964,1,eax.restart,100.645,ok
rue_2000-965,1,eax.restart,376.16,ok
rue_2000-966,1,eax.restart,36.405,ok
rue_2000-967,1,eax.restart,68.95,ok
rue_2000-968,1,eax.restart,99.21,ok
rue_2000-969,1,eax.restart,43.345,ok
rue_2000-97,1,eax.restart,78.42,ok
rue_2000-970,1,eax.restart,210.71,ok
rue_2000-971,1,eax.restart,81.2,ok
rue_2000-972,1,eax.restart,34.095,ok
rue_2000-973,1,eax.restart,65.41,ok
rue_2000-974,1,eax.restart,55.655,ok
rue_2000-975,1,eax.restart,66.965,ok
rue_2000-976,1,eax.restart,34.98,ok
rue_2000-977,1,eax.restart,260.46,ok
rue_2000-978,1,eax.restart,37.925,ok
rue_2000-979,1,eax.restart,38.715,ok
rue_2000-98,1,eax.restart,36.75,ok
rue_2000-980,1,eax.restart,34.44,ok
rue_2000-981,1,eax.restart,93.81,ok
rue_2000-982,1,eax.restart,113.6,ok
rue_2000-983,1,eax.restart,35.14,ok
rue_2000-984,1,eax.restart,35.125,ok
rue_2000-985,1,eax.restart,180.94,ok
rue_2000-986,1,eax.restart,38.525,ok
rue_2000-987,1,eax.restart,394.525,ok
rue_2000-988,1,eax.restart,90.85,ok
rue_2000-989,1,eax.restart,42.73,ok
rue_2000-99,1,eax.restart,79.9,ok
rue_2000-990,1,eax.restart,33.33,ok
rue_2000-991,1,eax.restart,100.805,ok
rue_2000-992,1,eax.restart,98.37,ok
rue_2000-993,1,eax.restart,42.68,ok
rue_2000-994,1,eax.restart,258.105,ok
rue_2000-995,1,eax.restart,40.83,ok
rue_2000-996,1,eax.restart,46.68,ok
rue_2000-997,1,eax.restart,36.835,ok
rue_2000-998,1,eax.restart,37.895,ok
rue_2000-999,1,eax.restart,35.94,ok
tsplib_att48,1,eax.restart,0.01,ok
tsplib_att532,1,eax.restart,2.86,ok
tsplib_berlin52,1,eax.restart,0.01,ok
tsplib_bier127,1,eax.restart,0.1,ok
tsplib_ch130,1,eax.restart,0.095,ok
tsplib_ch150,1,eax.restart,0.13,ok
tsplib_d1291,1,eax.restart,4.02,ok
tsplib_d1655,1,eax.restart,13.62,ok
tsplib_d198,1,eax.restart,0.26,ok
tsplib_d2103,1,eax.restart,8.73,ok
tsplib_d493,1,eax.restart,2.5,ok
tsplib_d657,1,eax.restart,3600,timeout
tsplib_eil101,1,eax.restart,0.08,ok
tsplib_eil51,1,eax.restart,0.01,ok
tsplib_eil76,1,eax.restart,0.04,ok
tsplib_fl1400,1,eax.restart,7.325,ok
tsplib_fl1577,1,eax.restart,359.715,ok
tsplib_fl417,1,eax.restart,0.625,ok
tsplib_fnl4461,1,eax.restart,331.615,ok
tsplib_gil262,1,eax.restart,0.545,ok
tsplib_kroA100,1,eax.restart,0.04,ok
tsplib_kroA150,1,eax.restart,0.11,ok
tsplib_kroA200,1,eax.restart,0.205,ok
tsplib_kroB100,1,eax.restart,0.05,ok
tsplib_kroB150,1,eax.restart,0.15,ok
tsplib_kroB200,1,eax.restart,0.28,ok
tsplib_kroC100,1,eax.restart,0.04,ok
tsplib_kroD100,1,eax.restart,0.08,ok
tsplib_kroE100,1,eax.restart,0.07,ok
tsplib_lin105,1,eax.restart,0.04,ok
tsplib_lin318,1,eax.restart,0.605,ok
tsplib_nrw1379,1,eax.restart,24.82,ok
tsplib_p654,1,eax.restart,1.21,ok
tsplib_pcb1173,1,eax.restart,9.66,ok
tsplib_pcb3038,1,eax.restart,41.47,ok
tsplib_pcb442,1,eax.restart,1.29,ok
tsplib_pla7397,1,eax.restart,3600,timeout
tsplib_pr1002,1,eax.restart,7.84,ok
tsplib_pr107,1,eax.restart,0.08,ok
tsplib_pr124,1,eax.restart,0.04,ok
tsplib_pr136,1,eax.restart,0.135,ok
tsplib_pr144,1,eax.restart,0.055,ok
tsplib_pr152,1,eax.restart,0.08,ok
tsplib_pr226,1,eax.restart,0.13,ok
tsplib_pr2392,1,eax.restart,19.47,ok
tsplib_pr264,1,eax.restart,0.17,ok
tsplib_pr299,1,eax.restart,0.475,ok
tsplib_pr439,1,eax.restart,1.03,ok
tsplib_pr76,1,eax.restart,0.03,ok
tsplib_rat195,1,eax.restart,0.25,ok
tsplib_rat575,1,eax.restart,3.67,ok
tsplib_rat783,1,eax.restart,5.12,ok
tsplib_rat99,1,eax.restart,0.045,ok
tsplib_rd100,1,eax.restart,0.055,ok
tsplib_rd400,1,eax.restart,1.75,ok
tsplib_rl11849,1,eax.restart,3600,timeout
tsplib_rl1304,1,eax.restart,4.37,ok
tsplib_rl1323,1,eax.restart,5.475,ok
tsplib_rl1889,1,eax.restart,11.495,ok
tsplib_rl5915,1,eax.restart,217.75,ok
tsplib_rl5934,1,eax.restart,380.21,ok
tsplib_st70,1,eax.restart,0.02,ok
tsplib_ts225,1,eax.restart,0.155,ok
tsplib_tsp225,1,eax.restart,0.34,ok
tsplib_u1060,1,eax.restart,7.17,ok
tsplib_u1432,1,eax.restart,13.04,ok
tsplib_u159,1,eax.restart,0.08,ok
tsplib_u1817,1,eax.restart,104.16,ok
tsplib_u2152,1,eax.restart,14.785,ok
tsplib_u2319,1,eax.restart,3600,timeout
tsplib_u574,1,eax.restart,2.48,ok
tsplib_u724,1,eax.restart,4.47,ok
tsplib_vm1084,1,eax.restart,5.64,ok
tsplib_vm1748,1,eax.restart,14.96,ok
vlsi_bck2217,1,eax.restart,63.85,ok
vlsi_bva2144,1,eax.restart,16.63,ok
vlsi_dbj2924,1,eax.restart,28.98,ok
vlsi_dca1389,1,eax.restart,9.5,ok
vlsi_dcb2086,1,eax.restart,15.085,ok
vlsi_dcc1911,1,eax.restart,15.725,ok
vlsi_dja1436,1,eax.restart,10.085,ok
vlsi_djb2036,1,eax.restart,25.765,ok
vlsi_djc1785,1,eax.restart,15.165,ok
vlsi_dka1376,1,eax.restart,7.955,ok
vlsi_dkd1973,1,eax.restart,15.47,ok
vlsi_dkg813,1,eax.restart,3.01,ok
vlsi_fnb1615,1,eax.restart,120.48,ok
vlsi_fra1488,1,eax.restart,9.475,ok
vlsi_icw1483,1,eax.restart,8.605,ok
vlsi_irw2802,1,eax.restart,24.325,ok
vlsi_ley2323,1,eax.restart,12.93,ok
vlsi_lim963,1,eax.restart,4.615,ok
vlsi_pbd984,1,eax.restart,4.725,ok
vlsi_rbu737,1,eax.restart,3.18,ok
vlsi_rbv1583,1,eax.restart,10.575,ok
vlsi_rbw2481,1,eax.restart,27.295,ok
vlsi_rbx711,1,eax.restart,2.715,ok
vlsi_rby1599,1,eax.restart,11.67,ok
vlsi_xit1083,1,eax.restart,4.825,ok
vlsi_xpr2308,1,eax.restart,111.685,ok
vlsi_xql662,1,eax.restart,2.565,ok
national_ca4663,1,lkh,3600,timeout
national_gr9882,1,lkh,366.78,ok
national_lu980,1,lkh,3600,timeout
national_mu1979,1,lkh,219.14,ok
national_nu3496,1,lkh,3600,timeout
national_rw1621,1,lkh,3600,timeout
national_uy734,1,lkh,0.86,ok
national_zi929,1,lkh,45.27,ok
rue_1000-1,1,lkh,2.59,ok
rue_1000-10,1,lkh,9.175,ok
rue_1000-1000,1,lkh,3.445,ok
rue_1000-101,1,lkh,3.5,ok
rue_1000-102,1,lkh,6.895,ok
rue_1000-103,1,lkh,1.92,ok
rue_1000-104,1,lkh,18.505,ok
rue_1000-105,1,lkh,13.4,ok
rue_1000-106,1,lkh,2.475,ok
rue_1000-107,1,lkh,1.805,ok
rue_1000-108,1,lkh,19.62,ok
rue_1000-109,1,lkh,2.915,ok
rue_1000-11,1,lkh,2.525,ok
rue_1000-110,1,lkh,3.945,ok
rue_1000-111,1,lkh,4.365,ok
rue_1000-112,1,lkh,4.16,ok
rue_1000-113,1,lkh,1.74,ok
rue_1000-114,1,lkh,9.535,ok
rue_1000-115,1,lkh,38.97,ok
rue_1000-116,1,lkh,2.425,ok
rue_1000-117,1,lkh,2.355,ok
rue_1000-118,1,lkh,7.495,ok
rue_1000-119,1,lkh,25.77,ok
rue_1000-12,1,lkh,1.76,ok
rue_1000-120,1,lkh,4.755,ok
rue_1000-121,1,lkh,13.21,ok
rue_1000-122,1,lkh,3.53,ok
rue_1000-123,1,lkh,10.255,ok
rue_1000-124,1,lkh,2.05,ok
rue_1000-125,1,lkh,2.385,ok
rue_1000-126,1,lkh,17.24,ok
rue_1000-127,1,lkh,4.39,ok
rue_1000-128,1,lkh,15.175,ok
rue_1000-129,1,lkh,1.65,ok
rue_1000-13,1,lkh,1.955,ok
rue_1000-130,1,lkh,1.74,ok
rue_1000-131,1,lkh,2.98,ok
rue_1000-132,1,lkh,2896.33,ok
rue_1000-133,1,lkh,2.53,ok
rue_1000-134,1,lkh,5.935,ok
rue_1000-135,1,lkh,2.325,ok
rue_1000-136,1,lkh,300.185,ok
rue_1000-137,1,lkh,10.15,ok
rue_1000-138,1,lkh,172.03,ok
rue_1000-139,1,lkh,2.24,ok
rue_1000-14,1,lkh,8.115,ok
rue_1000-140,1,lkh,3.745,ok
rue_1000-141,1,lkh,827.76,ok
rue_1000-142,1,lkh,21.675,ok
rue_1000-143,1,lkh,2.575,ok
rue_1000-144,1,lkh,710.14,ok
rue_1000-145,1,lkh,1488.16,ok
rue_1000-146,1,lkh,32.91,ok
rue_1000-147,1,lkh,11.29,ok
rue_1000-148,1,lkh,1.91,ok
rue_1000-149,1,lkh,4.235,ok
rue_1000-15,1,lkh,4.875,ok
rue_1000-150,1,lkh,24.41,ok
rue_1000-151,1,lkh,1.67,ok
rue_1000-152,1,lkh,52.2,ok
rue_1000-153,1,lkh,15.7,ok
rue_1000-154,1,lkh,2.885,ok
rue_1000-155,1,lkh,3600,timeout
rue_1000-156,1,lkh,2.1,ok
rue_1000-157,1,lkh,2.56,ok
rue_1000-158,1,lkh,5.76,ok
rue_1000-159,1,lkh,6.92,ok
rue_1000-16,1,lkh,11.87,ok
rue_1000-160,1,lkh,2.07,ok
rue_1000-161,1,lkh,1.66,ok
rue_1000-162,1,lkh,2.29,ok
rue_1000-163,1,lkh,1.74,ok
rue_1000-164,1,lkh,3.685,ok
rue_1000-165,1,lkh,5.155,ok
rue_1000-166,1,lkh,1.615,ok
rue_1000-167,1,lkh,8.605,ok
rue_1000-168,1,lkh,5.225,ok
rue_1000-169,1,lkh,2.16,ok
rue_1000-17,1,lkh,21.345,ok
rue_1000-170,1,lkh,19.445,ok
rue_1000-171,1,lkh,3.715,ok
rue_1000-172,1,lkh,33.045,ok
rue_1000-173,1,lkh,15.58,ok
rue_1000-174,1,lkh,2.22,ok
rue_1000-175,1,lkh,2.57,ok
rue_1000-176,1,lkh,7.79,ok
rue_1000-177,1,lkh,2.51,ok
rue_1000-178,1,lkh,2.915,ok
rue_1000-179,1,lkh,3600,timeout
rue_1000-18,1,lkh,3.445,ok
rue_1000-180,1,lkh,2.595,ok
rue_1000-181,1,lkh,4.205,ok
rue_1000-182,1,lkh,3.66,ok
rue_1000-183,1,lkh,2.27,ok
rue_1000-184,1,lkh,24.67,ok
rue_1000-185,1,lkh,2,ok
rue_1000-186,1,lkh,3.705,ok
rue_1000-187,1,lkh,2.31,ok
rue_1000-188,1,lkh,7.125,ok
rue_1000-189,1,lkh,3.13,ok
rue_1000-19,1,lkh,10.36,ok
rue_1000-190,1,lkh,2.68,ok
rue_1000-191,1,lkh,2.61,ok
rue_1000-192,1,lkh,55.71,ok
rue_1000-193,1,lkh,2.16,ok
rue_1000-194,1,lkh,178.42,ok
rue_1000-195,1,lkh,219.695,ok
rue_1000-196,1,lkh,8.82,ok
rue_1000-197,1,lkh,2.095,ok
rue_1000-198,1,lkh,21.955,ok
rue_1000-199,1,lkh,3.45,ok
rue_1000-2,1,lkh,2.015,ok
rue_1000-20,1,lkh,41.45,ok
rue_1000-200,1,lkh,15.895,ok
rue_1000-201,1,lkh,3.14,ok
rue_1000-202,1,lkh,4.485,ok
rue_1000-203,1,lkh,3.15,ok
rue_1000-204,1,lkh,543.75,ok
rue_1000-205,1,lkh,2.72,ok
rue_1000-206,1,lkh,27.77,ok
rue_1000-207,1,lkh,1.715,ok
rue_1000-208,1,lkh,3.14,ok
rue_1000-209,1,lkh,3.94,ok
rue_1000-21,1,lkh,5.045,ok
rue_1000-210,1,lkh,14.045,ok
rue_1000-211,1,lkh,23.545,ok
rue_1000-212,1,lkh,1.77,ok
rue_1000-213,1,lkh,1.52,ok
rue_1000-214,1,lkh,18.97,ok
rue_1000-215,1,lkh,3.765,ok
rue_1000-216,1,lkh,4.57,ok
rue_1000-217,1,lkh,5.06,ok
rue_1000-218,1,lkh,689.895,ok
rue_1000-219,1,lkh,3.215,ok
rue_1000-22,1,lkh,31.92,ok
rue_1000-220,1,lkh,2.19,ok
rue_1000-221,1,lkh,6.455,ok
rue_1000-222,1,lkh,2.245,ok
rue_1000-223,1,lkh,3.785,ok
rue_1000-224,1,lkh,2.925,ok
rue_1000-225,1,lkh,4.61,ok
rue_1000-226,1,lkh,3.885,ok
rue_1000-227,1,lkh,1.93,ok
rue_1000-228,1,lkh,2.05,ok
rue_1000-229,1,lkh,9.4,ok
rue_1000-23,1,lkh,3.435,ok
rue_1000-230,1,lkh,1.845,ok
rue_1000-231,1,lkh,3.65,ok
rue_1000-232,1,lkh,2.105,ok
rue_1000-233,1,lkh,1.58,ok
rue_1000-234,1,lkh,1.625,ok
rue_1000-235,1,lkh,10.075,ok
rue_1000-236,1,lkh,32.45,ok
rue_1000-237,1,lkh,2.895,ok
rue_1000-238,1,lkh,14.03,ok
rue_1000-239,1,lkh,1.765,ok
rue_1000-24,1,lkh,11.5,ok
rue_1000-240,1,lkh,2.755,ok
rue_1000-241,1,lkh,2.125,ok
rue_1000-242,1,lkh,50.74,ok
rue_1000-243,1,lkh,3.835,ok
rue_1000-244,1,lkh,2.07,ok
rue_1000-245,1,lkh,21.135,ok
rue_1000-246,1,lkh,1.855,ok
rue_1000-247,1,lkh,5.91,ok
rue_1000-248,1,lkh,45.22,ok
rue_1000-249,1,lkh,5.735,ok
rue_1000-25,1,lkh,2.225,ok
rue_1000-250,1,lkh,7.025,ok
rue_1000-251,1,lkh,46,ok
rue_1000-252,1,lkh,24.905,ok
rue_1000-253,1,lkh,3.09,ok
rue_1000-254,1,lkh,2.605,ok
rue_1000-255,1,lkh,2.22,ok
rue_1000-256,1,lkh,1009.19,ok
rue_1000-257,1,lkh,1.695,ok
rue_1000-258,1,lkh,4.34,ok
rue_1000-259,1,lkh,1.99,ok
rue_1000-26,1,lkh,9.915,ok
rue_1000-260,1,lkh,21.175,ok
rue_1000-261,1,lkh,2.555,ok
rue_1000-262,1,lkh,3.345,ok
rue_1000-263,1,lkh,956.82,ok
rue_1000-264,1,lkh,2.735,ok
rue_1000-265,1,lkh,134.835,ok
rue_1000-266,1,lkh,36.42,ok
rue_1000-267,1,lkh,1.545,ok
rue_1000-268,1,lkh,1.77,ok
rue_1000-269,1,lkh,2.775,ok
rue_1000-27,1,lkh,4.345,ok
rue_1000-270,1,lkh,5.12,ok
rue_1000-271,1,lkh,13.135,ok
rue_1000-272,1,lkh,2.96,ok
rue_1000-273,1,lkh,19.515,ok
rue_1000-274,1,lkh,2.165,ok
rue_1000-275,1,lkh,3.245,ok
rue_1000-276,1,lkh,411.99,ok
rue_1000-277,1,lkh,30.55,ok
rue_1000-278,1,lkh,13.83,ok
rue_1000-279,1,lkh,10.575,ok
rue_1000-28,1,lkh,2.38,ok
rue_1000-280,1,lkh,2.115,ok
