@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
rue_1500-409,1,8
rue_1500-411,1,8
rue_1500-413,1,8
rue_1500-419,1,8
rue_1500-421,1,8
rue_1500-422,1,8
rue_1500-429,1,8
rue_1500-438,1,8
rue_1500-441,1,8
rue_1500-444,1,8
rue_1500-451,1,8
rue_1500-456,1,8
rue_1500-46,1,8
rue_1500-462,1,8
rue_1500-481,1,8
rue_1500-482,1,8
rue_1500-490,1,8
rue_1500-502,1,8
rue_1500-503,1,8
rue_1500-512,1,8
rue_1500-558,1,8
rue_1500-568,1,8
rue_1500-570,1,8
rue_1500-583,1,8
rue_1500-592,1,8
rue_1500-6,1,8
rue_1500-602,1,8
rue_1500-617,1,8
rue_1500-627,1,8
rue_1500-643,1,8
rue_1500-644,1,8
rue_1500-645,1,8
rue_1500-653,1,8
rue_1500-659,1,8
rue_1500-664,1,8
rue_1500-67,1,8
rue_1500-677,1,8
rue_1500-678,1,8
rue_1500-680,1,8
rue_1500-691,1,8
rue_1500-726,1,8
rue_1500-733,1,8
rue_1500-739,1,8
rue_1500-746,1,8
rue_1500-764,1,8
rue_1500-778,1,8
rue_1500-793,1,8
rue_1500-798,1,8
rue_1500-802,1,8
rue_1500-804,1,8
rue_1500-812,1,8
rue_1500-826,1,8
rue_1500-839,1,8
rue_1500-840,1,8
rue_1500-842,1,8
rue_1500-852,1,8
rue_1500-881,1,8
rue_1500-90,1,8
rue_1500-902,1,8
rue_1500-92,1,8
rue_1500-941,1,8
rue_1500-943,1,8
rue_1500-98,1,8
rue_1500-981,1,8
rue_1500-983,1,8
rue_2000-10,1,8
rue_2000-102,1,8
rue_2000-103,1,8
rue_2000-127,1,8
rue_2000-133,1,8
rue_2000-141,1,8
rue_2000-142,1,8
rue_2000-158,1,8
rue_2000-160,1,8
rue_2000-168,1,8
rue_2000-180,1,8
rue_2000-191,1,8
rue_2000-192,1,8
rue_2000-193,1,8
rue_2000-195,1,8
rue_2000-197,1,8
rue_2000-20,1,8
rue_2000-205,1,8
rue_2000-210,1,8
rue_2000-229,1,8
rue_2000-23,1,8
rue_2000-235,1,8
rue_2000-262,1,8
rue_2000-266,1,8
rue_2000-288,1,8
rue_2000-293,1,8
rue_2000-3,1,8
rue_2000-300,1,8
rue_2000-302,1,8
rue_2000-304,1,8
rue_2000-305,1,8
rue_2000-318,1,8
rue_2000-329,1,8
rue_2000-331,1,8
rue_2000-337,1,8
rue_2000-343,1,8
rue_2000-35,1,8
rue_2000-355,1,8
rue_2000-369,1,8
rue_2000-383,1,8
rue_2000-386,1,8
rue_2000-403,1,8
rue_2000-421,1,8
rue_2000-426,1,8
rue_2000-429,1,8
rue_2000-466,1,8
rue_2000-485,1,8
rue_2000-496,1,8
rue_2000-500,1,8
rue_2000-507,1,8
rue_2000-508,1,8
rue_2000-512,1,8
rue_2000-526,1,8
rue_2000-531,1,8
rue_2000-542,1,8
rue_2000-55,1,8
rue_2000-562,1,8
rue_2000-579,1,8
rue_2000-588,1,8
rue_2000-606,1,8
rue_2000-610,1,8
rue_2000-636,1,8
rue_2000-645,1,8
rue_2000-646,1,8
rue_2000-662,1,8
rue_2000-673,1,8
rue_2000-682,1,8
rue_2000-683,1,8
rue_2000-684,1,8
rue_2000-686,1,8
rue_2000-709,1,8
rue_2000-710,1,8
rue_2000-728,1,8
rue_2000-73,1,8
rue_2000-734,1,8
rue_2000-755,1,8
rue_2000-777,1,8
rue_2000-783,1,8
rue_2000-794,1,8
rue_2000-797,1,8
rue_2000-805,1,8
rue_2000-850,1,8
rue_2000-860,1,8
rue_2000-879,1,8
rue_2000-892,1,8
rue_2000-911,1,8
rue_2000-919,1,8
rue_2000-926,1,8
rue_2000-940,1,8
rue_2000-943,1,8
rue_2000-948,1,8
rue_2000-970,1,8
rue_2000-980,1,8
rue_2000-984,1,8
rue_2000-989,1,8
rue_2000-992,1,8
tsplib_berlin52,1,8
tsplib_fl1400,1,8
tsplib_fnl4461,1,8
tsplib_lin105,1,8
tsplib_pr152,1,8
tsplib_rd400,1,8
tsplib_rl1323,1,8
tsplib_u159,1,8
tsplib_u2319,1,8
vlsi_dcc1911,1,8
vlsi_fra1488,1,8
national_ca4663,1,9
national_zi929,1,9
rue_1000-10,1,9
rue_1000-110,1,9
rue_1000-118,1,9
rue_1000-134,1,9
rue_1000-140,1,9
rue_1000-150,1,9
rue_1000-163,1,9
rue_1000-183,1,9
rue_1000-19,1,9
rue_1000-208,1,9
rue_1000-217,1,9
rue_1000-218,1,9
rue_1000-225,1,9
rue_1000-228,1,9
rue_1000-231,1,9
rue_1000-234,1,9
rue_1000-238,1,9
rue_1000-25,1,9
rue_1000-251,1,9
rue_1000-254,1,9
rue_1000-264,1,9
rue_1000-269,1,9
rue_1000-282,1,9
rue_1000-321,1,9
rue_1000-329,1,9
rue_1000-331,1,9
rue_1000-334,1,9
rue_1000-339,1,9
rue_1000-354,1,9
rue_1000-356,1,9
rue_1000-357,1,9
rue_1000-386,1,9
rue_1000-392,1,9
rue_1000-393,1,9
rue_1000-398,1,9
rue_1000-40,1,9
rue_1000-404,1,9
rue_1000-412,1,9
rue_1000-423,1,9
rue_1000-431,1,9
rue_1000-433,1,9
rue_1000-435,1,9
rue_1000-453,1,9
rue_1000-460,1,9
rue_1000-461,1,9
rue_1000-479,1,9
rue_1000-490,1,9
rue_1000-500,1,9
rue_1000-525,1,9
rue_1000-528,1,9
rue_1000-531,1,9
rue_1000-536,1,9
rue_1000-558,1,9
rue_1000-563,1,9
rue_1000-579,1,9
rue_1000-590,1,9
rue_1000-594,1,9
rue_1000-600,1,9
rue_1000-601,1,9
rue_1000-609,1,9
rue_1000-616,1,9
rue_1000-618,1,9
rue_1000-621,1,9
rue_1000-624,1,9
rue_1000-628,1,9
rue_1000-637,1,9
rue_1000-638,1,9
rue_1000-644,1,9
rue_1000-646,1,9
rue_1000-651,1,9
rue_1000-658,1,9
rue_1000-661,1,9
rue_1000-668,1,9
rue_1000-722,1,9
rue_1000-723,1,9
rue_1000-734,1,9
rue_1000-742,1,9
rue_1000-746,1,9
rue_1000-747,1,9
rue_1000-76,1,9
rue_1000-760,1,9
rue_1000-762,1,9
rue_1000-767,1,9
rue_1000-787,1,9
rue_1000-800,1,9
rue_1000-828,1,9
rue_1000-832,1,9
rue_1000-856,1,9
rue_1000-874,1,9
rue_1000-876,1,9
rue_1000-889,1,9
rue_1000-892,1,9
rue_1000-898,1,9
rue_1000-901,1,9
rue_1000-902,1,9
rue_1000-908,1,9
rue_1000-914,1,9
rue_1000-917,1,9
rue_1000-928,1,9
rue_1000-945,1,9
rue_1000-954,1,9
rue_1000-959,1,9
rue_1000-96,1,9
rue_1000-97,1,9
rue_1000-997,1,9
rue_1500-106,1,9
rue_1500-116,1,9
rue_1500-123,1,9
rue_1500-132,1,9
rue_1500-149,1,9
rue_1500-153,1,9
rue_1500-159,1,9
rue_1500-176,1,9
rue_1500-196,1,9
rue_1500-202,1,9
rue_1500-204,1,9
rue_1500-22,1,9
rue_1500-228,1,9
rue_1500-235,1,9
rue_1500-236,1,9
rue_1500-239,1,9
rue_1500-244,1,9
rue_1500-247,1,9
rue_1500-250,1,9
rue_1500-263,1,9
rue_1500-265,1,9
rue_1500-275,1,9
rue_1500-276,1,9
rue_1500-310,1,9
rue_1500-324,1,9
rue_1500-328,1,9
rue_1500-35,1,9
rue_1500-354,1,9
rue_1500-364,1,9
rue_1500-390,1,9
rue_1500-391,1,9
rue_1500-414,1,9
rue_1500-420,1,9
rue_1500-427,1,9
rue_1500-471,1,9
rue_1500-476,1,9
rue_1500-496,1,9
rue_1500-506,1,9
rue_1500-511,1,9
rue_1500-518,1,9
rue_1500-532,1,9
rue_1500-55,1,9
rue_1500-559,1,9
rue_1500-584,1,9
rue_1500-593,1,9
rue_1500-604,1,9
rue_1500-615,1,9
rue_1500-628,1,9
rue_1500-682,1,9
rue_1500-696,1,9
rue_1500-736,1,9
rue_1500-765,1,9
rue_1500-771,1,9
rue_1500-789,1,9
rue_1500-795,1,9
rue_1500-801,1,9
rue_1500-81,1,9
rue_1500-811,1,9
rue_1500-817,1,9
rue_1500-828,1,9
rue_1500-83,1,9
rue_1500-830,1,9
rue_1500-833,1,9
rue_1500-844,1,9
rue_1500-853,1,9
rue_1500-858,1,9
rue_1500-87,1,9
rue_1500-888,1,9
rue_1500-892,1,9
rue_1500-905,1,9
rue_1500-923,1,9
rue_1500-927,1,9
rue_1500-938,1,9
rue_1500-951,1,9
rue_1500-955,1,9
rue_1500-958,1,9
rue_1500-959,1,9
rue_1500-961,1,9
rue_1500-968,1,9
rue_1500-985,1,9
rue_1500-989,1,9
rue_1500-997,1,9
rue_2000-101,1,9
rue_2000-113,1,9
rue_2000-119,1,9
rue_2000-138,1,9
rue_2000-155,1,9
rue_2000-177,1,9
rue_2000-204,1,9
rue_2000-208,1,9
rue_2000-21,1,9
rue_2000-213,1,9
rue_2000-223,1,9
rue_2000-231,1,9
rue_2000-246,1,9
rue_2000-252,1,9
rue_2000-257,1,9
rue_2000-263,1,9
rue_2000-271,1,9
rue_2000-282,1,9
rue_2000-284,1,9
rue_2000-291,1,9
rue_2000-295,1,9
rue_2000-316,1,9
rue_2000-325,1,9
rue_2000-332,1,9
rue_2000-333,1,9
rue_2000-338,1,9
rue_2000-344,1,9
rue_2000-349,1,9
rue_2000-351,1,9
rue_2000-356,1,9
rue_2000-363,1,9
rue_2000-384,1,9
rue_2000-410,1,9
rue_2000-418,1,9
rue_2000-422,1,9
rue_2000-443,1,9
rue_2000-450,1,9
rue_2000-451,1,9
rue_2000-464,1,9
rue_2000-468,1,9
rue_2000-47,1,9
rue_2000-476,1,9
rue_2000-489,1,9
rue_2000-490,1,9
rue_2000-498,1,9
rue_2000-50,1,9
rue_2000-504,1,9
rue_2000-51,1,9
rue_2000-532,1,9
rue_2000-552,1,9
rue_2000-553,1,9
rue_2000-556,1,9
rue_2000-557,1,9
rue_2000-558,1,9
rue_2000-586,1,9
rue_2000-59,1,9
rue_2000-593,1,9
rue_2000-594,1,9
rue_2000-595,1,9
rue_2000-599,1,9
rue_2000-612,1,9
rue_2000-622,1,9
rue_2000-655,1,9
rue_2000-661,1,9
rue_2000-664,1,9
rue_2000-665,1,9
rue_2000-679,1,9
rue_2000-689,1,9
rue_2000-697,1,9
rue_2000-70,1,9
rue_2000-714,1,9
rue_2000-719,1,9
rue_2000-732,1,9
rue_2000-737,1,9
rue_2000-744,1,9
rue_2000-746,1,9
rue_2000-748,1,9
rue_2000-749,1,9
rue_2000-75,1,9
rue_2000-758,1,9
rue_2000-760,1,9
rue_2000-766,1,9
rue_2000-768,1,9
rue_2000-776,1,9
rue_2000-778,1,9
rue_2000-786,1,9
rue_2000-808,1,9
rue_2000-828,1,9
rue_2000-838,1,9
rue_2000-842,1,9
rue_2000-859,1,9
rue_2000-865,1,9
rue_2000-870,1,9
rue_2000-871,1,9
rue_2000-872,1,9
rue_2000-874,1,9
rue_2000-897,1,9
rue_2000-910,1,9
rue_2000-913,1,9
rue_2000-918,1,9
rue_2000-946,1,9
rue_2000-96,1,9
rue_2000-960,1,9
rue_2000-961,1,9
rue_2000-97,1,9
rue_2000-973,1,9
rue_2000-974,1,9
rue_2000-977,1,9
rue_2000-979,1,9
rue_2000-99,1,9
rue_2000-998,1,9
tsplib_fl1577,1,9
tsplib_fl417,1,9
tsplib_kroA100,1,9
tsplib_pr299,1,9
tsplib_rat195,1,9
tsplib_rat783,1,9
tsplib_rd100,1,9
tsplib_rl5915,1,9
tsplib_u2152,1,9
tsplib_u724,1,9
rue_1000-1000,1,10
rue_1000-101,1,10
rue_1000-108,1,10
rue_1000-109,1,10
rue_1000-112,1,10
rue_1000-129,1,10
rue_1000-136,1,10
rue_1000-173,1,10
rue_1000-174,1,10
rue_1000-176,1,10
rue_1000-191,1,10
rue_1000-197,1,10
rue_1000-198,1,10
rue_1000-199,1,10
rue_1000-207,1,10
rue_1000-210,1,10
rue_1000-220,1,10
rue_1000-233,1,10
rue_1000-243,1,10
rue_1000-245,1,10
rue_1000-248,1,10
rue_1000-249,1,10
rue_1000-255,1,10
rue_1000-258,1,10
rue_1000-278,1,10
rue_1000-294,1,10
rue_1000-302,1,10
rue_1000-319,1,10
rue_1000-327,1,10
rue_1000-336,1,10
rue_1000-341,1,10
rue_1000-344,1,10
rue_1000-347,1,10
rue_1000-359,1,10
rue_1000-363,1,10
rue_1000-372,1,10
rue_1000-376,1,10
rue_1000-39,1,10
rue_1000-399,1,10
rue_1000-41,1,10
rue_1000-416,1,10
rue_1000-428,1,10
rue_1000-446,1,10
rue_1000-458,1,10
rue_1000-465,1,10
rue_1000-47,1,10
rue_1000-476,1,10
rue_1000-478,1,10
rue_1000-48,1,10
rue_1000-492,1,10
rue_1000-493,1,10
rue_1000-502,1,10
rue_1000-504,1,10
rue_1000-524,1,10
rue_1000-543,1,10
rue_1000-549,1,10
rue_1000-551,1,10
rue_1000-557,1,10
rue_1000-560,1,10
rue_1000-583,1,10
rue_1000-591,1,10
rue_1000-606,1,10
rue_1000-617,1,10
rue_1000-630,1,10
rue_1000-657,1,10
rue_1000-666,1,10
rue_1000-672,1,10
rue_1000-686,1,10
rue_1000-69,1,10
rue_1000-694,1,10
rue_1000-70,1,10
rue_1000-707,1,10
rue_1000-710,1,10
rue_1000-711,1,10
rue_1000-717,1,10
rue_1000-729,1,10
rue_1000-730,1,10
rue_1000-75,1,10
rue_1000-750,1,10
rue_1000-752,1,10
rue_1000-763,1,10
rue_1000-765,1,10
rue_1000-782,1,10
rue_1000-783,1,10
rue_1000-80,1,10
rue_1000-806,1,10
rue_1000-808,1,10
rue_1000-815,1,10
rue_1000-820,1,10
rue_1000-824,1,10
rue_1000-83,1,10
rue_1000-837,1,10
rue_1000-841,1,10
rue_1000-86,1,10
rue_1000-865,1,10
rue_1000-873,1,10
rue_1000-879,1,10
rue_1000-910,1,10
rue_1000-919,1,10
rue_1000-923,1,10
rue_1000-925,1,10
rue_1000-934,1,10
rue_1000-941,1,10
rue_1000-949,1,10
rue_1000-950,1,10
rue_1000-952,1,10
rue_1000-961,1,10
rue_1000-972,1,10
rue_1000-979,1,10
rue_1000-981,1,10
rue_1000-995,1,10
rue_1500-102,1,10
rue_1500-109,1,10
rue_1500-11,1,10
rue_1500-12,1,10
rue_1500-122,1,10
rue_1500-126,1,10
rue_1500-134,1,10
rue_1500-167,1,10
rue_1500-197,1,10
rue_1500-261,1,10
rue_1500-268,1,10
rue_1500-272,1,10
rue_1500-273,1,10
rue_1500-277,1,10
rue_1500-283,1,10
rue_1500-293,1,10
rue_1500-294,1,10
rue_1500-295,1,10
rue_1500-312,1,10
rue_1500-313,1,10
rue_1500-331,1,10
rue_1500-334,1,10
rue_1500-339,1,10
rue_1500-356,1,10
rue_1500-382,1,10
rue_1500-397,1,10
rue_1500-415,1,10
rue_1500-423,1,10
rue_1500-434,1,10
rue_1500-448,1,10
rue_1500-478,1,10
rue_1500-494,1,10
rue_1500-495,1,10
rue_1500-5,1,10
rue_1500-504,1,10
rue_1500-517,1,10
rue_1500-523,1,10
rue_1500-524,1,10
rue_1500-548,1,10
rue_1500-554,1,10
rue_1500-560,1,10
rue_1500-563,1,10
rue_1500-567,1,10
rue_1500-572,1,10
rue_1500-573,1,10
rue_1500-581,1,10
rue_1500-587,1,10
rue_1500-588,1,10
rue_1500-589,1,10
rue_1500-59,1,10
rue_1500-603,1,10
rue_1500-609,1,10
rue_1500-613,1,10
rue_1500-62,1,10
rue_1500-63,1,10
rue_1500-640,1,10
rue_1500-657,1,10
rue_1500-66,1,10
rue_1500-69,1,10
rue_1500-695,1,10
rue_1500-698,1,10
rue_1500-70,1,10
rue_1500-705,1,10
rue_1500-706,1,10
rue_1500-717,1,10
rue_1500-727,1,10
rue_1500-743,1,10
rue_1500-744,1,10
rue_1500-748,1,10
rue_1500-749,1,10
rue_1500-751,1,10
rue_1500-772,1,10
rue_1500-788,1,10
rue_1500-794,1,10
rue_1500-808,1,10
rue_1500-831,1,10
rue_1500-854,1,10
rue_1500-864,1,10
rue_1500-882,1,10
rue_1500-911,1,10
rue_1500-925,1,10
rue_1500-94,1,10
rue_1500-950,1,10
rue_1500-962,1,10
rue_1500-970,1,10
rue_1500-973,1,10
rue_1500-996,1,10
rue_2000-120,1,10
rue_2000-124,1,10
rue_2000-136,1,10
rue_2000-144,1,10
rue_2000-173,1,10
rue_2000-182,1,10
rue_2000-206,1,10
rue_2000-207,1,10
rue_2000-215,1,10
rue_2000-232,1,10
rue_2000-233,1,10
rue_2000-248,1,10
rue_2000-249,1,10
rue_2000-251,1,10
rue_2000-261,1,10
rue_2000-264,1,10
rue_2000-273,1,10
rue_2000-275,1,10
rue_2000-276,1,10
rue_2000-306,1,10
rue_2000-31,1,10
rue_2000-322,1,10
rue_2000-335,1,10
rue_2000-352,1,10
rue_2000-359,1,10
rue_2000-373,1,10
rue_2000-379,1,10
rue_2000-38,1,10
rue_2000-394,1,10
rue_2000-398,1,10
rue_2000-4,1,10
rue_2000-400,1,10
rue_2000-407,1,10
rue_2000-409,1,10
rue_2000-412,1,10
rue_2000-415,1,10
rue_2000-417,1,10
rue_2000-424,1,10
rue_2000-43,1,10
rue_2000-437,1,10
rue_2000-438,1,10
rue_2000-447,1,10
rue_2000-467,1,10
rue_2000-470,1,10
rue_2000-513,1,10
rue_2000-515,1,10
rue_2000-528,1,10
rue_2000-53,1,10
rue_2000-530,1,10
rue_2000-534,1,10
rue_2000-541,1,10
rue_2000-560,1,10
rue_2000-570,1,10
rue_2000-58,1,10
rue_2000-581,1,10
rue_2000-584,1,10
rue_2000-596,1,10
rue_2000-598,1,10
rue_2000-6,1,10
rue_2000-601,1,10
rue_2000-602,1,10
rue_2000-619,1,10
rue_2000-635,1,10
rue_2000-649,1,10
rue_2000-667,1,10
rue_2000-671,1,10
rue_2000-672,1,10
rue_2000-675,1,10
rue_2000-680,1,10
rue_2000-685,1,10
rue_2000-69,1,10
rue_2000-742,1,10
rue_2000-751,1,10
rue_2000-76,1,10
rue_2000-764,1,10
rue_2000-772,1,10
rue_2000-784,1,10
rue_2000-785,1,10
rue_2000-790,1,10
rue_2000-799,1,10
rue_2000-814,1,10
rue_2000-816,1,10
rue_2000-818,1,10
rue_2000-819,1,10
rue_2000-824,1,10
rue_2000-827,1,10
rue_2000-843,1,10
rue_2000-85,1,10
rue_2000-855,1,10
rue_2000-857,1,10
rue_2000-858,1,10
rue_2000-868,1,10
rue_2000-890,1,10
rue_2000-902,1,10
rue_2000-917,1,10
rue_2000-939,1,10
rue_2000-947,1,10
rue_2000-962,1,10
rue_2000-964,1,10
rue_2000-972,1,10
rue_2000-982,1,10
rue_2000-983,1,10
rue_2000-994,1,10
tsplib_att48,1,10
tsplib_ch130,1,10
tsplib_d657,1,10
tsplib_kroB100,1,10
tsplib_rl1304,1,10
tsplib_u574,1,10
vlsi_dkd1973,1,10
vlsi_ley2323,1,10
vlsi_pbd984,1,10
vlsi_xql662,1,10
